’	'	ἒ	e)\	x--------
βαδιστέον	badiste/on	βαδιστέον	badiste/on	n-s---nn-
βαδιστέον	badiste/on	βαδιστέον	badiste/on	n-s---nv-
βαδιστέον	badiste/on	βαδιστέον	badiste/on	n-s---na-
βαδιστέον	badiste/on	βαδιστέος	badiste/os	n-s---ma-
βαδιστέον	badiste/on	βαδιστέος	badiste/os	n-s---fa-
βαδιστέον	badiste/on	βαδιστέος	badiste/os	n-s---nn-
βαδιστέον	badiste/on	βαδιστέος	badiste/os	n-s---nv-
βαδιστέον	badiste/on	βαδιστέος	badiste/os	n-s---na-
βαδίζειν	badi/zein	βαδίζω	badi/zw	v--pna---
βαδίζεις	badi/zeis	βαδίζω	badi/zw	v2spia---
βαδίζετ’	badi/zet'	βαδίζω	badi/zw	v2ppma---
βαδίζετ’	badi/zet'	βαδίζω	badi/zw	v2ppia---
βαδίζετ’	badi/zet'	βαδίζω	badi/zw	v3spie---
βαδίζετ’	badi/zet'	βαδίζω	badi/zw	v3siie---
βαδίζετ’	badi/zet'	βαδίζω	badi/zw	v2piia---
βακτηρία	bakthri/a	βακτηρία	bakthri/a	n-d---fn-
βακτηρία	bakthri/a	βακτηρία	bakthri/a	n-d---fv-
βακτηρία	bakthri/a	βακτηρία	bakthri/a	n-d---fa-
βακτηρία	bakthri/a	βακτηρία	bakthri/a	n-s---fn-
βακτηρία	bakthri/a	βακτηρία	bakthri/a	n-s---fv-
βακτηρίαις	bakthri/ais	βακτηρία	bakthri/a	n-p---fd-
βακτηρίας	bakthri/as	βακτηρία	bakthri/a	n-p---fa-
βακτηρίας	bakthri/as	βακτηρία	bakthri/a	n-s---fg-
βακτηρίᾳ	bakthri/a|	βακτηρία	bakthri/a	n-p---fn-
βακτηρίᾳ	bakthri/a|	βακτηρία	bakthri/a	n-p---fv-
βακτηρίᾳ	bakthri/a|	βακτηρία	bakthri/a	n-s---fd-
βαρυδαίμων	barudai/mwn	βαρυδαίμων	barudai/mwn	n-s---mn-
βαρυδαίμων	barudai/mwn	βαρυδαίμων	barudai/mwn	n-s---fn-
βαρέως	bare/ws	βαρύς	baru/s	x--------
βασανιῶ	basaniw=	βασανίζω	basani/zw	v1sfia---
βασανίσαι	basani/sai	βασανίζω	basani/zw	v--ana---
βασανίσαι	basani/sai	βασανίζω	basani/zw	v3saoa---
βασίλειον	basi/leion	βασίλειον	basi/leion	n-s---nn-
βασίλειον	basi/leion	βασίλειον	basi/leion	n-s---nv-
βασίλειον	basi/leion	βασίλειον	basi/leion	n-s---na-
βασίλειον	basi/leion	βασίλειος	basi/leios	a-s---ma-
βασίλειον	basi/leion	βασίλειος	basi/leios	a-s---nn-
βασίλειον	basi/leion	βασίλειος	basi/leios	a-s---nv-
βασίλειον	basi/leion	βασίλειος	basi/leios	a-s---na-
βασίλειον	basi/leion	βασίλειος	basi/leios	n-s---ma-
βασίλειον	basi/leion	βασίλειος	basi/leios	n-s---fa-
βασίλειον	basi/leion	βασίλειος	basi/leios	n-s---nn-
βασίλειον	basi/leion	βασίλειος	basi/leios	n-s---nv-
βασίλειον	basi/leion	βασίλειος	basi/leios	n-s---na-
βεβαλανωμένον	bebalanwme/non	βαλανόω	balano/w	v-srpema-
βεβαλανωμένον	bebalanwme/non	βαλανόω	balano/w	v-srpenn-
βεβαλανωμένον	bebalanwme/non	βαλανόω	balano/w	v-srpenv-
βεβαλανωμένον	bebalanwme/non	βαλανόω	balano/w	v-srpena-
βεβαλάνωκε	bebala/nwke	βαλανόω	balano/w	v2srma---
βεβαλάνωκε	bebala/nwke	βαλανόω	balano/w	v3sria---
βεβουλευμένα	bebouleume/na	βουλεύω	bouleu/w	v-prpenn-
βεβουλευμένα	bebouleume/na	βουλεύω	bouleu/w	v-prpenv-
βεβουλευμένα	bebouleume/na	βουλεύω	bouleu/w	v-prpena-
βεβουλευμένα	bebouleume/na	βουλεύω	bouleu/w	v-drpefn-
βεβουλευμένα	bebouleume/na	βουλεύω	bouleu/w	v-drpefv-
βεβουλευμένα	bebouleume/na	βουλεύω	bouleu/w	v-drpefa-
βεβουλευμένα	bebouleume/na	βουλεύω	bouleu/w	v-srpefn-
βεβουλευμένα	bebouleume/na	βουλεύω	bouleu/w	v-srpefv-
βελτίονες	belti/ones	βελτίων	belti/wn	a-p---mn-
βελτίονες	belti/ones	βελτίων	belti/wn	a-p---mv-
βελτίονες	belti/ones	βελτίων	belti/wn	a-p---fn-
βελτίονες	belti/ones	βελτίων	belti/wn	a-p---fv-
βινεῖν	binei=n	βινέω	bine/w	v--pna---
βινεῖται	binei=tai	βινέω	bine/w	v3spie---
βινούμεναι	binou/menai	βινέω	bine/w	v-pppefn-
βινούμεναι	binou/menai	βινέω	bine/w	v-pppefv-
βλεφαρίδ’	blefari/d'	βλεφαρίς	blefari/s	n-s---fa-
βλεφαρίδ’	blefari/d'	βλεφαρίς	blefari/s	n-s---fd-
βλεφαρίδ’	blefari/d'	βλεφαρίς	blefari/s	n-d---fn-
βλεφαρίδ’	blefari/d'	βλεφαρίς	blefari/s	n-d---fv-
βλεφαρίδ’	blefari/d'	βλεφαρίς	blefari/s	n-d---fa-
βλέπει	ble/pei	βλέπος	ble/pos	n-d---nn-
βλέπει	ble/pei	βλέπος	ble/pos	n-d---nv-
βλέπει	ble/pei	βλέπος	ble/pos	n-d---na-
βλέπει	ble/pei	βλέπος	ble/pos	n-s---nd-
βλέπει	ble/pei	βλέπος	ble/pos	n-s---nd-
βλέπει	ble/pei	βλέπω	ble/pw	v2spie---
βλέπει	ble/pei	βλέπω	ble/pw	v3spia---
βλέπων	ble/pwn	βλέπω	ble/pw	v-sppamn-
βλέφαρα	ble/fara	βλέφαρον	ble/faron	n-p---nn-
βλέφαρα	ble/fara	βλέφαρον	ble/faron	n-p---nv-
βλέφαρα	ble/fara	βλέφαρον	ble/faron	n-p---na-
βολβῶν	bolbw=n	βόλβα	bo/lba	n-p---fg-
βολβῶν	bolbw=n	βολβός	bolbo/s	n-p---mg-
βοσκήσομεν	boskh/somen	βόσκω	bo/skw	v1pasa---
βοσκήσομεν	boskh/somen	βόσκω	bo/skw	v1pfia---
βοστρύχων	bostru/xwn	βόστρυχος	bo/struxos	n-p---mg-
βοστρύχων	bostru/xwn	βόστρυχος	bo/struxos	n-p---ng-
βουκολεῖν	boukolei=n	βουκολέω	boukole/w	v--pna---
βουλευσώμεθα	bouleusw/meqa	βουλεύω	bouleu/w	v1pasm---
βουλεύεται	bouleu/etai	βουλεύω	bouleu/w	v3spie---
βουλεύματα	bouleu/mata	βούλευμα	bou/leuma	n-p---nn-
βουλεύματα	bouleu/mata	βούλευμα	bou/leuma	n-p---nv-
βουλεύματα	bouleu/mata	βούλευμα	bou/leuma	n-p---na-
βουλεύοντε	bouleu/onte	βουλεύω	bouleu/w	v-dppamn-
βουλεύοντε	bouleu/onte	βουλεύω	bouleu/w	v-dppamv-
βουλεύοντε	bouleu/onte	βουλεύω	bouleu/w	v-dppama-
βουλεύοντε	bouleu/onte	βουλεύω	bouleu/w	v-dppann-
βουλεύοντε	bouleu/onte	βουλεύω	bouleu/w	v-dppanv-
βουλεύοντε	bouleu/onte	βουλεύω	bouleu/w	v-dppana-
βουλομένη	boulome/nh	βούλομαι	bou/lomai	v-sppefn-
βουλομένη	boulome/nh	βούλομαι	bou/lomai	v-sppefv-
βουλομένους	boulome/nous	βούλομαι	bou/lomai	v-pppema-
βουλομένῳ	boulome/nw|	βούλομαι	bou/lomai	v-sppemd-
βουλομένῳ	boulome/nw|	βούλομαι	bou/lomai	v-sppend-
βούλει	bou/lei	βούλομαι	bou/lomai	v2spie---
βούλεται	bou/letai	βούλομαι	bou/lomai	v3spie---
βούληται	bou/lhtai	βούλομαι	bou/lomai	v3spse---
βούλομαι	bou/lomai	βούλομαι	bou/lomai	v1spie---
βούλῃ	bou/lh|	βούλομαι	bou/lomai	v2spse---
βούλῃ	bou/lh|	βούλομαι	bou/lomai	v2spie---
βοῇ	boh=|	βόειος	bo/eios	a-s---fd-
βοῇ	boh=|	βοάω	boa/w	v2spse---
βοῇ	boh=|	βοάω	boa/w	v2spie---
βοῇ	boh=|	βοάω	boa/w	v3spsa---
βοῇ	boh=|	βοάω	boa/w	v3spia---
βοῇ	boh=|	βοάω	boa/w	v2spse---
βοῇ	boh=|	βοάω	boa/w	v2spie---
βοῇ	boh=|	βοάω	boa/w	v3spsa---
βοῇ	boh=|	βοείη	boei/h	n-s---fd-
βοῇ	boh=|	βοεύς	boeu/s	n-s---md-
βοῇ	boh=|	βοή	boh/	n-s---fd-
βραδύνειν	bradu/nein	βραδύνω	bradu/nw	v--pna---
βραδύνετε	bradu/nete	βραδύνω	bradu/nw	v2ppma---
βραδύνετε	bradu/nete	βραδύνω	bradu/nw	v2ppia---
βραδύνετε	bradu/nete	βραδύνω	bradu/nw	v2pasa---
βραδύνετε	bradu/nete	βραδύνω	bradu/nw	v2piia---
βραχίονα	braxi/ona	βραχίων	braxi/wn	n-s---ma-
βραχίονα	braxi/ona	βραχύς	braxu/s	a-p---nn-
βραχίονα	braxi/ona	βραχύς	braxu/s	a-p---nv-
βραχίονα	braxi/ona	βραχύς	braxu/s	a-p---na-
βραχίονα	braxi/ona	βραχύς	braxu/s	a-s---ma-
βραχίονα	braxi/ona	βραχύς	braxu/s	a-s---fa-
βραχίονα	braxi/ona	βραχύς	braxu/s	a-p---nn-
βραχίονα	braxi/ona	βραχύς	braxu/s	a-p---nv-
βραχίονα	braxi/ona	βραχύς	braxu/s	a-p---na-
βραχίονα	braxi/ona	βραχύς	braxu/s	a-s---ma-
βραχίονα	braxi/ona	βραχύς	braxu/s	a-s---fa-
βράδυν’	bra/dun'	βραδύνω	bradu/nw	v2spma---
βράδυν’	bra/dun'	βραδύνω	bradu/nw	v2samm---
βράδυν’	bra/dun'	βραδύνω	bradu/nw	v1saia---
βράδυν’	bra/dun'	βραδύνω	bradu/nw	v3siia---
βράδυν’	bra/dun'	βραδύνω	bradu/nw	v3saia---
βάδιζε	ba/dize	βαδίζω	badi/zw	v2spma---
βάδιζε	ba/dize	βαδίζω	badi/zw	v3siia---
βάδιζ’	ba/diz'	βαδίζω	badi/zw	v2spma---
βάδιζ’	ba/diz'	βαδίζω	badi/zw	v3siia---
βάπτουσι	ba/ptousi	βάπτω	ba/ptw	v-pppamd-
βάπτουσι	ba/ptousi	βάπτω	ba/ptw	v-pppand-
βάπτουσι	ba/ptousi	βάπτω	ba/ptw	v3ppia---
βέβηκε	be/bhke	βαίνω	bai/nw	v2srma---
βέβηκε	be/bhke	βαίνω	bai/nw	v3sria---
βέλτιον	be/ltion	βελτίων	belti/wn	a-s---mv-
βέλτιον	be/ltion	βελτίων	belti/wn	a-s---fv-
βέλτιον	be/ltion	βελτίων	belti/wn	a-s---nn-
βέλτιον	be/ltion	βελτίων	belti/wn	a-s---nv-
βέλτιον	be/ltion	βελτίων	belti/wn	a-s---na-
βέλτισθ’	be/ltisq'	βέλτιστος	be/ltistos	a-p---nn-
βέλτισθ’	be/ltisq'	βέλτιστος	be/ltistos	a-p---nv-
βέλτισθ’	be/ltisq'	βέλτιστος	be/ltistos	a-p---na-
βέλτισθ’	be/ltisq'	βέλτιστος	be/ltistos	a-s---mv-
βέλτισθ’	be/ltisq'	βέλτιστος	be/ltistos	a-p---fn-
βέλτισθ’	be/ltisq'	βέλτιστος	be/ltistos	a-p---fv-
βέλτιστα	be/ltista	βέλτιστος	be/ltistos	a-p---nn-
βέλτιστα	be/ltista	βέλτιστος	be/ltistos	a-p---nv-
βέλτιστα	be/ltista	βέλτιστος	be/ltistos	a-p---na-
βίαν	bi/an	βία	bi/a	n-s---fa-
βίαν	bi/an	βιάω	bia/w	v3piia---
βίαν	bi/an	βιάω	bia/w	v1siia---
βίαν	bi/an	βιάω	bia/w	v3piia---
βίαν	bi/an	βιάω	bia/w	v1siia---
βίον	bi/on	βίος	bi/os	n-s---ma-
βίον	bi/on	βιόω	bio/w	v3paia---
βίος	bi/os	βίος	bi/os	n-s---mn-
βίοτον	bi/oton	βίοτος	bi/otos	n-s---ma-
βίοτος	bi/otos	βίοτος	bi/otos	n-s---mn-
βίου	bi/ou	βίος	bi/os	n-s---mg-
βίου	bi/ou	βιόω	bio/w	v2spma---
βίου	bi/ou	βιόω	bio/w	v2siie---
βίου	bi/ou	βιόω	bio/w	v3siia---
βότρυς	bo/trus	βότρυς	bo/trus	n-p---fa-
βότρυς	bo/trus	βότρυς	bo/trus	n-s---fn-
βῆμα	bh=ma	βῆμα	bh=ma	n-s---nn-
βῆμα	bh=ma	βῆμα	bh=ma	n-s---nv-
βῆμα	bh=ma	βῆμα	bh=ma	n-s---na-
βῆτ’	bh=t'	βάζω	ba/zw	v2pfia---
βῆτ’	bh=t'	βάζω	ba/zw	v3sfim---
βῆτ’	bh=t'	βαίνω	bai/nw	v2pama---
βῆτ’	bh=t'	βαίνω	bai/nw	v2pasa---
βῆτ’	bh=t'	βαίνω	bai/nw	v2paia---
βῆτ’	bh=t'	βῆτα	bh=ta	n-----n--
γαλῆ	galh=	γαλέη	gale/h	n-s---fn-
γαλῆ	galh=	γαλέη	gale/h	n-s---fv-
γαλῆν	galh=n	γαλέη	gale/h	n-s---fa-
γαστρί	gastri/	γαστήρ	gasth/r	n-s---fd-
γε	ge	γε	ge	g--------
γεγενῆσθαι	gegenh=sqai	γίγνομαι	gi/gnomai	v--rne---
γεγένησθε	gege/nhsqe	γίγνομαι	gi/gnomai	v2prme---
γεγένησθε	gege/nhsqe	γίγνομαι	gi/gnomai	v2prie---
γεγένησθε	gege/nhsqe	γίγνομαι	gi/gnomai	v2plie---
γεγένηται	gege/nhtai	γίγνομαι	gi/gnomai	v3srie---
γειτνιῶν	geitniw=n	γειτνία	geitni/a	n-p---fg-
γειτνιῶν	geitniw=n	γειτνιάω	geitnia/w	v-sppamv-
γειτνιῶν	geitniw=n	γειτνιάω	geitnia/w	v-sppann-
γειτνιῶν	geitniw=n	γειτνιάω	geitnia/w	v-sppanv-
γειτνιῶν	geitniw=n	γειτνιάω	geitnia/w	v-sppana-
γειτνιῶν	geitniw=n	γειτνιάω	geitnia/w	v-sppamn-
γειτνιῶν	geitniw=n	γειτνιάζω	geitnia/zw	v-sfpamv-
γειτνιῶν	geitniw=n	γειτνιάζω	geitnia/zw	v-sfpann-
γειτνιῶν	geitniw=n	γειτνιάζω	geitnia/zw	v-sfpanv-
γειτνιῶν	geitniw=n	γειτνιάζω	geitnia/zw	v-sfpana-
γειτνιῶν	geitniw=n	γειτνιάζω	geitnia/zw	v-sfpamn-
γελῶσι	gelw=si	γελάω	gela/w	v-pppamd-
γελῶσι	gelw=si	γελάω	gela/w	v-pppand-
γελῶσι	gelw=si	γελάω	gela/w	v3ppsa---
γελῶσι	gelw=si	γελάω	gela/w	v3ppia---
γελῶσι	gelw=si	γελάω	gela/w	v-pfpamd-
γελῶσι	gelw=si	γελάω	gela/w	v-pfpand-
γελῶσι	gelw=si	γελάω	gela/w	v3pfia---
γενειᾶν	geneia=n	γενειάω	geneia/w	v-sppamv-
γενειᾶν	geneia=n	γενειάω	geneia/w	v-sppann-
γενειᾶν	geneia=n	γενειάω	geneia/w	v-sppanv-
γενειᾶν	geneia=n	γενειάω	geneia/w	v-sppana-
γενειᾶν	geneia=n	γενειάω	geneia/w	v-sppamn-
γενειᾶν	geneia=n	γενειάω	geneia/w	v--pna---
γενειᾶν	geneia=n	γενειάω	geneia/w	v--pna---
γενειᾶν	geneia=n	γενειάζω	geneia/zw	v-sfpamv-
γενειᾶν	geneia=n	γενειάζω	geneia/zw	v-sfpann-
γενειᾶν	geneia=n	γενειάζω	geneia/zw	v-sfpanv-
γενειᾶν	geneia=n	γενειάζω	geneia/zw	v-sfpana-
γενειᾶν	geneia=n	γενειάζω	geneia/zw	v-sfpamn-
γενειᾶν	geneia=n	γενειάζω	geneia/zw	v--fna---
γενναίως	gennai/ws	γενναῖος	gennai=os	x--------
γενναίως	gennai/ws	γενναῖος	gennai=os	a-p---ma-
γενναίως	gennai/ws	γενναῖος	gennai=os	x--------
γενναίως	gennai/ws	γενναῖος	gennai=os	n-p---ma-
γενναίως	gennai/ws	γενναῖος	gennai=os	n-p---fa-
γεννάδας	genna/das	γεννάδας	genna/das	n-p---ma-
γεννάδας	genna/das	γεννάδας	genna/das	n-s---mn-
γενοῦ	genou=	γίγνομαι	gi/gnomai	v2samm---
γενέσθαι	gene/sqai	γίγνομαι	gi/gnomai	v--anm---
γενήσεται	genh/setai	γίγνομαι	gi/gnomai	v3sfim---
γενήσομαι	genh/somai	γίγνομαι	gi/gnomai	v1sfim---
γενόμεναι	geno/menai	γίγνομαι	gi/gnomai	v-papmfn-
γενόμεναι	geno/menai	γίγνομαι	gi/gnomai	v-papmfv-
γεραιτέρων	geraite/rwn	γεραιός	geraio/s	a-p---fg-
γεραιτέρων	geraite/rwn	γεραιός	geraio/s	a-p---mg-
γεραιτέρων	geraite/rwn	γεραιός	geraio/s	a-p---ng-
γεωργεῖν	gewrgei=n	γεωργέω	gewrge/w	v--pna---
γεωργοῖς	gewrgoi=s	γεωργέω	gewrge/w	v2spoa---
γεωργοῖς	gewrgoi=s	γεωργός	gewrgo/s	n-p---md-
γεωργοῖς	gewrgoi=s	γεωργός	gewrgo/s	n-p---fd-
γεωργοῖς	gewrgoi=s	γεωργός	gewrgo/s	n-p---nd-
γεωργήσων	gewrgh/swn	γεωργέω	gewrge/w	v-sfpamn-
γείτονα	gei/tona	γείτων	gei/twn	n-s---ma-
γείτονα	gei/tona	γείτων	gei/twn	n-s---fa-
γείτονας	gei/tonas	γείτων	gei/twn	n-p---ma-
γείτονας	gei/tonas	γείτων	gei/twn	n-p---fa-
γείτονές	gei/tone/s	γείτων	gei/twn	n-p---mn-
γείτονές	gei/tone/s	γείτων	gei/twn	n-p---mv-
γείτονές	gei/tone/s	γείτων	gei/twn	n-p---fn-
γείτονές	gei/tone/s	γείτων	gei/twn	n-p---fv-
γιγνόμενα	gigno/mena	γίγνομαι	gi/gnomai	v-pppenn-
γιγνόμενα	gigno/mena	γίγνομαι	gi/gnomai	v-pppenv-
γιγνόμενα	gigno/mena	γίγνομαι	gi/gnomai	v-pppena-
γιγνώσκοντες	gignw/skontes	γιγνώσκω	gignw/skw	v-pppamn-
γιγνώσκοντες	gignw/skontes	γιγνώσκω	gignw/skw	v-pppamv-
γλυκυτάτη	glukuta/th	γλυκύς	gluku/s	a-s---fn-
γλυκυτάτη	glukuta/th	γλυκύς	gluku/s	a-s---fv-
γλυκύτατον	gluku/taton	γλυκύς	gluku/s	a-s---ma-
γλυκύτατον	gluku/taton	γλυκύς	gluku/s	a-s---nn-
γλυκύτατον	gluku/taton	γλυκύς	gluku/s	a-s---nv-
γλυκύτατον	gluku/taton	γλυκύς	gluku/s	a-s---na-
γλάμων	gla/mwn	γλάμων	gla/mwn	n-s---mn-
γλάμων	gla/mwn	γλάμων	gla/mwn	n-s---fn-
γλάμων	gla/mwn	γλάμων	gla/mwn	n-s---mn-
γλάμων	gla/mwn	γλάμων	gla/mwn	n-s---mv-
γλάμων	gla/mwn	γλάμων	gla/mwn	n-s---fn-
γλάμων	gla/mwn	γλάμων	gla/mwn	n-s---fv-
γλάμων	gla/mwn	γλαμάω	glama/w	v3piia---
γλάμων	gla/mwn	γλαμάω	glama/w	v1siia---
γλύκων	glu/kwn	γλύκων	glu/kwn	n-s---mn-
γλύκων	glu/kwn	γλύκων	glu/kwn	n-s---mv-
γλώττης	glw/tths	γλῶσσα	glw=ssa	n-s---fg-
γνάθοιν	gna/qoin	γνάθος	gna/qos	n-d---fg-
γνάθοιν	gna/qoin	γνάθος	gna/qos	n-d---fd-
γνάθοις	gna/qois	γνάθος	gna/qos	n-p---fd-
γνάθον	gna/qon	γνάθος	gna/qos	n-s---fa-
γνάθους	gna/qous	γνάθος	gna/qos	n-p---fa-
γνάθους	gna/qous	γναθόω	gnaqo/w	v2siia---
γνώμας	gnw/mas	γνώμη	gnw/mh	n-p---fa-
γνώμας	gnw/mas	γνώμη	gnw/mh	n-s---fg-
γνώμη	gnw/mh	γνώμη	gnw/mh	n-s---fn-
γνώμη	gnw/mh	γνώμη	gnw/mh	n-s---fv-
γνώμην	gnw/mhn	γνώμη	gnw/mh	n-s---fa-
γνώσει	gnw/sei	γιγνώσκω	gignw/skw	v2sfim---
γνώσει	gnw/sei	γνῶσις	gnw=sis	n-d---fn-
γνώσει	gnw/sei	γνῶσις	gnw=sis	n-d---fv-
γνώσει	gnw/sei	γνῶσις	gnw=sis	n-d---fa-
γνώσει	gnw/sei	γνῶσις	gnw=sis	n-s---fd-
γνώσει	gnw/sei	γνῶσις	gnw=sis	n-s---fd-
γνῷς	gnw=|s	γιγνώσκω	gignw/skw	v2sasa---
γονάς	gona/s	γονή	gonh/	n-p---fa-
γοῦν	gou=n	γοῦν	gou=n	g--------
γραμμάτων	gramma/twn	γράμμα	gra/mma	n-p---ng-
γραφέων	grafe/wn	γράφος	gra/fos	n-p---ng-
γραφέων	grafe/wn	γραφεύς	grafeu/s	n-p---mg-
γραφέων	grafe/wn	γραφεύς	grafeu/s	n-p---mg-
γραφέων	grafe/wn	γραφή	grafh/	n-p---fg-
γραφέων	grafe/wn	γραφής	grafh/s	n-p---mg-
γραΐ	grai+/	γραῦς	grau=s	n-s---fd-
γραῦν	grau=n	γραῦς	grau=s	n-s---fa-
γραῦς	grau=s	γραῦς	grau=s	n-p---fa-
γραῦς	grau=s	γραῦς	grau=s	n-s---fn-
γράμμα	gra/mma	γράμμα	gra/mma	n-s---nn-
γράμμα	gra/mma	γράμμα	gra/mma	n-s---nv-
γράμμα	gra/mma	γράμμα	gra/mma	n-s---na-
γράμματι	gra/mmati	γράμμα	gra/mma	n-s---nd-
γρᾴδιον	gra/|dion	γραίδιον	grai/dion	n-s---nn-
γρᾴδιον	gra/|dion	γραίδιον	grai/dion	n-s---nv-
γρᾴδιον	gra/|dion	γραίδιον	grai/dion	n-s---na-
γυμνά	gumna/	γυμνάς	gumna/s	n-s---fv-
γυμνά	gumna/	γυμνός	gumno/s	a-p---nn-
γυμνά	gumna/	γυμνός	gumno/s	a-p---nv-
γυμνά	gumna/	γυμνός	gumno/s	a-p---na-
γυμνά	gumna/	γυμνός	gumno/s	a-d---fn-
γυμνά	gumna/	γυμνός	gumno/s	a-d---fv-
γυμνά	gumna/	γυμνός	gumno/s	a-d---fa-
γυμνά	gumna/	γυμνός	gumno/s	a-s---fn-
γυμνά	gumna/	γυμνός	gumno/s	a-s---fv-
γυμνόν	gumno/n	γυμνός	gumno/s	a-s---ma-
γυμνόν	gumno/n	γυμνός	gumno/s	a-s---nn-
γυμνόν	gumno/n	γυμνός	gumno/s	a-s---nv-
γυμνόν	gumno/n	γυμνός	gumno/s	a-s---na-
γυμνός	gumno/s	γυμνός	gumno/s	a-s---mn-
γυναικί	gunaiki/	γυνή	gunh/	n-s---fd-
γυναικός	gunaiko/s	γυνή	gunh/	n-s---fg-
γυναικῶν	gunaikw=n	γυναικόω	gunaiko/w	v-sppamv-
γυναικῶν	gunaikw=n	γυναικόω	gunaiko/w	v-sppann-
γυναικῶν	gunaikw=n	γυναικόω	gunaiko/w	v-sppanv-
γυναικῶν	gunaikw=n	γυναικόω	gunaiko/w	v-sppana-
γυναικῶν	gunaikw=n	γυναικόω	gunaiko/w	v-sppamn-
γυναικῶν	gunaikw=n	γυναικόω	gunaiko/w	v--pna---
γυναικῶν	gunaikw=n	γυνή	gunh/	n-p---fg-
γυναιξί	gunaici/	γυνή	gunh/	n-p---fd-
γυναιξίν	gunaici/n	γυνή	gunh/	n-p---fd-
γυναῖκα	gunai=ka	γυνή	gunh/	n-s---fa-
γυναῖκας	gunai=kas	γυνή	gunh/	n-p---fa-
γυναῖκες	gunai=kes	γυνή	gunh/	n-p---fn-
γυναῖκες	gunai=kes	γυνή	gunh/	n-p---fv-
γυναῖκ’	gunai=k'	γυνή	gunh/	n-s---fa-
γυναῖκ’	gunai=k'	γυνή	gunh/	n-d---fa-
γυναῖχ’	gunai=x'	γυνή	gunh/	n-s---fa-
γυναῖχ’	gunai=x'	γυνή	gunh/	n-d---fa-
γυνή	gunh/	γυνή	gunh/	n-s---fn-
γάρ	ga/r	γάρ	ga/r	g--------
γέ	ge/	γε	ge	g--------
γέγονεν	ge/gonen	γίγνομαι	gi/gnomai	v3sria---
γέγονεν	ge/gonen	γίγνομαι	gi/gnomai	v3plia---
γέλων	ge/lwn	γέλως	ge/lws	n-s---ma-
γέλων	ge/lwn	γέλως	ge/lws	n-s---fa-
γέλων	ge/lwn	γέλως	ge/lws	n-p---mg-
γέλων	ge/lwn	γέλως	ge/lws	n-s---ma-
γέλων	ge/lwn	γελάω	gela/w	v3piia---
γέλων	ge/lwn	γελάω	gela/w	v1siia---
γένειον	ge/neion	γένειον	ge/neion	n-s---nn-
γένειον	ge/neion	γένειον	ge/neion	n-s---nv-
γένειον	ge/neion	γένειον	ge/neion	n-s---na-
γένηται	ge/nhtai	γίγνομαι	gi/gnomai	v3sasm---
γένοιτο	ge/noito	γίγνομαι	gi/gnomai	v3saom---
γένοιτό	ge/noito/	γίγνομαι	gi/gnomai	v3saom---
γένοιτ’	ge/noit'	γίγνομαι	gi/gnomai	v3saom---
γένωμαι	ge/nwmai	γίγνομαι	gi/gnomai	v1sasm---
γέροντα	ge/ronta	γέρων	ge/rwn	n-s---ma-
γέρων	ge/rwn	γέρων	ge/rwn	n-s---mn-
γίγνεται	gi/gnetai	γίγνομαι	gi/gnomai	v3spie---
γῆν	gh=n	Γαῖα	*gai=a	n-s---fa-
γῆν	gh=n	γῆ	gh=	n-s---fa-
γῆρας	gh=ras	γῆρας	gh=ras	n-s---nn-
γῆρας	gh=ras	γῆρας	gh=ras	n-s---nv-
γῆρας	gh=ras	γῆρας	gh=ras	n-s---na-
δαιμόνιε	daimo/nie	δαιμόνιος	daimo/nios	a-s---mv-
