’	'	ἒ	e)\	x--------
βασίλεια	basi/leia	βασίλεια	basi/leia	n-s---fv-
βασίλεια	basi/leia	βασίλειον	basi/leion	n-p---nn-
βασίλεια	basi/leia	βασίλειον	basi/leion	n-p---nv-
βασίλεια	basi/leia	βασίλειον	basi/leion	n-p---na-
βασίλεια	basi/leia	βασίλειος	basi/leios	a-p---nn-
βασίλεια	basi/leia	βασίλειος	basi/leios	a-p---nv-
βασίλεια	basi/leia	βασίλειος	basi/leios	a-p---na-
βασίλεια	basi/leia	βασίλειος	basi/leios	n-p---nn-
βασίλεια	basi/leia	βασίλειος	basi/leios	n-p---nv-
βασίλεια	basi/leia	βασίλειος	basi/leios	n-p---na-
βαφάς	bafa/s	βαφή	bafh/	n-p---fa-
βαίνοντες	bai/nontes	βαίνω	bai/nw	v-pppamn-
βαίνοντες	bai/nontes	βαίνω	bai/nw	v-pppamv-
βημάτων	bhma/twn	βῆμα	bh=ma	n-p---ng-
βιαίως	biai/ws	βίαιος	bi/aios	x--------
βιαίως	biai/ws	βίαιος	bi/aios	a-p---ma-
βιαίως	biai/ws	βίαιος	bi/aios	x--------
βιαίως	biai/ws	βίαιος	bi/aios	n-p---ma-
βιαίως	biai/ws	βίαιος	bi/aios	n-p---fa-
βλαστοῦσι	blastou=si	βλαστάνω	blasta/nw	v-papamd-
βλαστοῦσι	blastou=si	βλαστάνω	blasta/nw	v-papand-
βλαστοῦσι	blastou=si	βλαστάω	blasta/w	v-pppamd-
βλαστοῦσι	blastou=si	βλαστάω	blasta/w	v-pppand-
βλαστοῦσι	blastou=si	βλαστάω	blasta/w	v3ppia---
βλαστοῦσι	blastou=si	βλαστόω	blasto/w	v-pppamd-
βλαστοῦσι	blastou=si	βλαστόω	blasto/w	v-pppand-
βλαστοῦσι	blastou=si	βλαστόω	blasto/w	v3ppia---
βλάβαν	bla/ban	βλάβη	bla/bh	n-s---fa-
βλάπτων	bla/ptwn	βλάπτω	bla/ptw	v-sppamn-
βλέποντα	ble/ponta	βλέπω	ble/pw	v-pppann-
βλέποντα	ble/ponta	βλέπω	ble/pw	v-pppanv-
βλέποντα	ble/ponta	βλέπω	ble/pw	v-pppana-
βλέποντα	ble/ponta	βλέπω	ble/pw	v-sppama-
βορᾶς	bora=s	βορά	bora/	n-s---fg-
βορᾶς	bora=s	βοράω	bora/w	v2spia---
βορᾶς	bora=s	βοράζω	bora/zw	v2sfia---
βορᾶς	bora=s	βορός	boro/s	a-s---fg-
βοστρύχοις	bostru/xois	βόστρυχος	bo/struxos	n-p---md-
βοστρύχοις	bostru/xois	βόστρυχος	bo/struxos	n-p---nd-
βοτόν	boto/n	βοτόν	boto/n	n-s---nn-
βοτόν	boto/n	βοτόν	boto/n	n-s---nv-
βοτόν	boto/n	βοτόν	boto/n	n-s---na-
βουθύτοις	bouqu/tois	βούθυτος	bou/qutos	n-p---md-
βουθύτοις	bouqu/tois	βούθυτος	bou/qutos	n-p---fd-
βουθύτοις	bouqu/tois	βούθυτος	bou/qutos	n-p---nd-
βουλευσόμεσθα	bouleuso/mesqa	βουλεύω	bouleu/w	v1pasm---
βουλευσόμεσθα	bouleuso/mesqa	βουλεύω	bouleu/w	v1pfim---
βουλευτοῖσιν	bouleutoi=sin	βουλευτός	bouleuto/s	a-p---md-
βουλευτοῖσιν	bouleutoi=sin	βουλευτός	bouleuto/s	a-p---nd-
βουλιώτερον	bouliw/teron	βούλιος	bou/lios	n-s---ma-
βουλιώτερον	bouliw/teron	βούλιος	bou/lios	n-s---nn-
βουλιώτερον	bouliw/teron	βούλιος	bou/lios	n-s---nv-
βουλιώτερον	bouliw/teron	βούλιος	bou/lios	n-s---na-
βουλιώτερον	bouliw/teron	βούλιος	bou/lios	x--------
βουλῆς	boulh=s	βουλεύς	bouleu/s	n-p---mn-
βουλῆς	boulh=s	βουλεύς	bouleu/s	n-p---mn-
βουλῆς	boulh=s	βουλεύς	bouleu/s	n-p---mv-
βουλῆς	boulh=s	βουλή	boulh/	n-s---fg-
βοήν	boh/n	βοή	boh/	n-s---fa-
βοᾷ	boa=|	βοάω	boa/w	v2spse---
βοᾷ	boa=|	βοάω	boa/w	v2spie---
βοᾷ	boa=|	βοάω	boa/w	v3spsa---
βοᾷ	boa=|	βοάω	boa/w	v3spia---
βοᾷ	boa=|	βοείη	boei/h	n-s---fd-
βοᾷ	boa=|	βοή	boh/	n-s---fd-
βοῆς	boh=s	βόειος	bo/eios	a-s---fg-
βοῆς	boh=s	βοάω	boa/w	v2spia---
βοῆς	boh=s	βοάω	boa/w	v2spia---
βοῆς	boh=s	βοείη	boei/h	n-s---fg-
βοῆς	boh=s	βοεύς	boeu/s	n-p---mn-
βοῆς	boh=s	βοεύς	boeu/s	n-p---mn-
βοῆς	boh=s	βοεύς	boeu/s	n-p---mv-
βοῆς	boh=s	βοή	boh/	n-s---fg-
βροτοστυγεῖς	brotostugei=s	βροτοστυγής	brotostugh/s	n-p---ma-
βροτοστυγεῖς	brotostugei=s	βροτοστυγής	brotostugh/s	n-p---fa-
βροτοστυγεῖς	brotostugei=s	βροτοστυγής	brotostugh/s	n-p---mn-
βροτοστυγεῖς	brotostugei=s	βροτοστυγής	brotostugh/s	n-p---mv-
βροτοστυγεῖς	brotostugei=s	βροτοστυγής	brotostugh/s	n-p---fn-
βροτοστυγεῖς	brotostugei=s	βροτοστυγής	brotostugh/s	n-p---fv-
βροτοί	brotoi/	βροτόομαι	broto/omai	v2spse---
βροτοί	brotoi/	βροτόομαι	broto/omai	v2spie---
βροτοί	brotoi/	βροτός	broto/s	n-p---mn-
βροτοί	brotoi/	βροτός	broto/s	n-p---mv-
βροτοῖς	brotoi=s	βροτός	broto/s	n-p---md-
βροτῶν	brotw=n	βροτός	broto/s	n-p---mg-
βρίζων	bri/zwn	βρίζω	bri/zw	v-sppamn-
βρόχῳ	bro/xw|	βρόχος	bro/xos	n-s---md-
βρύει	bru/ei	βρύω	bru/w	v2spie---
βρύει	bru/ei	βρύω	bru/w	v3spia---
βρύειν	bru/ein	βρύω	bru/w	v--pna---
βρύουσι	bru/ousi	βρύω	bru/w	v-pppamd-
βρύουσι	bru/ousi	βρύω	bru/w	v-pppand-
βρύουσι	bru/ousi	βρύω	bru/w	v3ppia---
βυθοῦ	buqou=	βυθάω	buqa/w	v2spme---
βυθοῦ	buqou=	βυθάω	buqa/w	v2siie---
βυθοῦ	buqou=	βυθός	buqo/s	n-s---mg-
βυσσόφρων	busso/frwn	βυσσόφρων	busso/frwn	n-s---mn-
βυσσόφρων	busso/frwn	βυσσόφρων	busso/frwn	n-s---fn-
βωμοῖς	bwmoi=s	βωμός	bwmo/s	n-p---md-
βωμόν	bwmo/n	βωμός	bwmo/s	n-s---ma-
βωμῶν	bwmw=n	βωμός	bwmo/s	n-p---mg-
βάζω	ba/zw	βάζω	ba/zw	v1spsa---
βάζω	ba/zw	βάζω	ba/zw	v1spia---
βάκτρον	ba/ktron	βάκτρον	ba/ktron	n-s---nn-
βάκτρον	ba/ktron	βάκτρον	ba/ktron	n-s---nv-
βάκτρον	ba/ktron	βάκτρον	ba/ktron	n-s---na-
βάλοι	ba/loi	βάλλω	ba/llw	v3saoa---
βάρος	ba/ros	βάρος	ba/ros	n-s---nn-
βάρος	ba/ros	βάρος	ba/ros	n-s---nv-
βάρος	ba/ros	βάρος	ba/ros	n-s---na-
βάσει	ba/sei	βάσις	ba/sis	n-d---fn-
βάσει	ba/sei	βάσις	ba/sis	n-d---fv-
βάσει	ba/sei	βάσις	ba/sis	n-d---fa-
βάσει	ba/sei	βάσις	ba/sis	n-s---fd-
βάσει	ba/sei	βάσις	ba/sis	n-s---fd-
βάσει	ba/sei	βάζω	ba/zw	v3sasa---
βάσει	ba/sei	βάζω	ba/zw	v2sfim---
βάσει	ba/sei	βάζω	ba/zw	v3sfia---
βάσει	ba/sei	βαίνω	bai/nw	v3sasa---
βάσει	ba/sei	βαίνω	bai/nw	v2sfim---
βέλει	be/lei	βέλος	be/los	n-d---nn-
βέλει	be/lei	βέλος	be/los	n-d---nv-
βέλει	be/lei	βέλος	be/los	n-d---na-
βέλει	be/lei	βέλος	be/los	n-s---nd-
βέλει	be/lei	βέλος	be/los	n-s---nd-
βέλη	be/lh	βέλος	be/los	n-p---nn-
βέλη	be/lh	βέλος	be/los	n-p---nv-
βέλη	be/lh	βέλος	be/los	n-p---na-
βέλη	be/lh	βέλος	be/los	n-d---nn-
βέλη	be/lh	βέλος	be/los	n-d---nv-
βέλη	be/lh	βέλος	be/los	n-d---na-
βέλος	be/los	βέλος	be/los	n-s---nn-
βέλος	be/los	βέλος	be/los	n-s---nv-
βέλος	be/los	βέλος	be/los	n-s---na-
βία	bi/a	βία	bi/a	n-d---fn-
βία	bi/a	βία	bi/a	n-d---fv-
βία	bi/a	βία	bi/a	n-d---fa-
βία	bi/a	βία	bi/a	n-s---fn-
βία	bi/a	βία	bi/a	n-s---fv-
βία	bi/a	βιάω	bia/w	v2spma---
βία	bi/a	βιάω	bia/w	v3siia---
βίον	bi/on	βίος	bi/os	n-s---ma-
βίον	bi/on	βιόω	bio/w	v3paia---
βίοτον	bi/oton	βίοτος	bi/otos	n-s---ma-
βίου	bi/ou	βίος	bi/os	n-s---mg-
βίου	bi/ou	βιόω	bio/w	v2spma---
βίου	bi/ou	βιόω	bio/w	v2siie---
βίου	bi/ou	βιόω	bio/w	v3siia---
βίᾳ	bi/a|	βία	bi/a	n-p---fn-
βίᾳ	bi/a|	βία	bi/a	n-p---fv-
βίᾳ	bi/a|	βία	bi/a	n-s---fd-
βόσκεται	bo/sketai	βόσκω	bo/skw	v3sfim---
βόσκεται	bo/sketai	βόσκω	bo/skw	v3spie---
βόστρυχον	bo/struxon	βόστρυχος	bo/struxos	n-s---ma-
γαμηλίους	gamhli/ous	γαμήλιος	gamh/lios	a-p---ma-
γαμηλίους	gamhli/ous	γαμήλιος	gamh/lios	n-p---ma-
γαμηλίους	gamhli/ous	γαμήλιος	gamh/lios	n-p---fa-
γαπότους	gapo/tous	γάποτος	ga/potos	n-p---ma-
γαπότους	gapo/tous	γάποτος	ga/potos	n-p---fa-
γαῖα	gai=a	γαῖα	gai=a	n-s---fn-
γαῖα	gai=a	γαῖα	gai=a	n-s---fv-
γε	ge	γε	ge	g--------
γεγένηται	gege/nhtai	γίγνομαι	gi/gnomai	v3srie---
γελᾶν	gela=n	γελάω	gela/w	v-sppamv-
γελᾶν	gela=n	γελάω	gela/w	v-sppann-
γελᾶν	gela=n	γελάω	gela/w	v-sppanv-
γελᾶν	gela=n	γελάω	gela/w	v-sppana-
γελᾶν	gela=n	γελάω	gela/w	v-sppamn-
γελᾶν	gela=n	γελάω	gela/w	v--pna---
γελᾶν	gela=n	γελάω	gela/w	v--pna---
γελᾶν	gela=n	γελάω	gela/w	v-sfpamv-
γελᾶν	gela=n	γελάω	gela/w	v-sfpann-
γελᾶν	gela=n	γελάω	gela/w	v-sfpanv-
γελᾶν	gela=n	γελάω	gela/w	v-sfpana-
γελᾶν	gela=n	γελάω	gela/w	v-sfpamn-
γελᾶν	gela=n	γελάω	gela/w	v--fna---
γενεθλίους	geneqli/ous	γενέθλιος	gene/qlios	n-p---ma-
γενεθλίους	geneqli/ous	γενέθλιος	gene/qlios	n-p---fa-
γενοῦ	genou=	γίγνομαι	gi/gnomai	v2samm---
γενέσθαι	gene/sqai	γίγνομαι	gi/gnomai	v--anm---
γηθούσῃ	ghqou/sh|	γηθέω	ghqe/w	v-sppafd-
γηράναι	ghra/nai	γηράσκω	ghra/skw	v--ana---
γλώσσης	glw/sshs	γλῶσσα	glw=ssa	n-s---fg-
γλώσσης	glw/sshs	γλῶσσα	glw=ssa	n-s---fg-
γλῶσσα	glw=ssa	γλῶσσα	glw=ssa	n-s---fn-
γλῶσσα	glw=ssa	γλῶσσα	glw=ssa	n-s---fv-
γλῶσσαν	glw=ssan	γλῶσσα	glw=ssa	n-s---fa-
γναφεύς	gnafeu/s	γναφεύς	gnafeu/s	n-s---mn-
γναφεύς	gnafeu/s	κναφεύς	knafeu/s	n-s---mn-
γνοίη	gnoi/h	γιγνώσκω	gignw/skw	v3saoa---
γνωστός	gnwsto/s	γνωστός	gnwsto/s	a-s---mn-
γνάθοις	gna/qois	γνάθος	gna/qos	n-p---fd-
γνάθος	gna/qos	γνάθος	gna/qos	n-s---fn-
γονίας	goni/as	γονίας	goni/as	n-s---mn-
γοᾶται	goa=tai	γοάω	goa/w	v3spse---
γοᾶται	goa=tai	γοάω	goa/w	v3spie---
γραφήν	grafh/n	γραφή	grafh/	n-s---fa-
γραφήν	grafh/n	γραφής	grafh/s	n-s---ma-
γράφου	gra/fou	γράφω	gra/fw	v2spme---
γράφου	gra/fou	γράφω	gra/fw	v2siie---
γυναικείαν	gunaikei/an	γυναικεῖος	gunaikei=os	a-s---fa-
γυναικείοισιν	gunaikei/oisin	γυναικεῖος	gunaikei=os	a-p---md-
γυναικείοισιν	gunaikei/oisin	γυναικεῖος	gunaikei=os	a-p---nd-
γυναικείους	gunaikei/ous	γυναικεῖος	gunaikei=os	a-p---ma-
γυναικοβούλους	gunaikobou/lous	γυναικόβουλος	gunaiko/boulos	n-p---ma-
γυναικοβούλους	gunaikobou/lous	γυναικόβουλος	gunaiko/boulos	n-p---fa-
γυναικοῖν	gunaikoi=n	γυνή	gunh/	n-d---fg-
γυναικοῖν	gunaikoi=n	γυνή	gunh/	n-d---fd-
γυναικός	gunaiko/s	γυνή	gunh/	n-s---fg-
γυναικῶν	gunaikw=n	γυναικόω	gunaiko/w	v-sppamv-
γυναικῶν	gunaikw=n	γυναικόω	gunaiko/w	v-sppann-
γυναικῶν	gunaikw=n	γυναικόω	gunaiko/w	v-sppanv-
γυναικῶν	gunaikw=n	γυναικόω	gunaiko/w	v-sppana-
γυναικῶν	gunaikw=n	γυναικόω	gunaiko/w	v-sppamn-
γυναικῶν	gunaikw=n	γυναικόω	gunaiko/w	v--pna---
γυναικῶν	gunaikw=n	γυνή	gunh/	n-p---fg-
γυναιξίν	gunaici/n	γυνή	gunh/	n-p---fd-
γυναῖκες	gunai=kes	γυνή	gunh/	n-p---fn-
γυναῖκες	gunai=kes	γυνή	gunh/	n-p---fv-
γυνά	guna/	γυνή	gunh/	n-s---fn-
γυνή	gunh/	γυνή	gunh/	n-s---fn-
γάλα	ga/la	γάλα	ga/la	n-s---nn-
γάλα	ga/la	γάλα	ga/la	n-s---nv-
γάλα	ga/la	γάλα	ga/la	n-s---na-
γάλακτι	ga/lakti	γάλα	ga/la	n-s---nd-
γάποτον	ga/poton	γάποτος	ga/potos	n-s---ma-
γάποτον	ga/poton	γάποτος	ga/potos	n-s---fa-
γάποτον	ga/poton	γάποτος	ga/potos	n-s---nn-
γάποτον	ga/poton	γάποτος	ga/potos	n-s---nv-
γάποτον	ga/poton	γάποτος	ga/potos	n-s---na-
γάρ	ga/r	γάρ	ga/r	g--------
γέ	ge/	γε	ge	g--------
γέλων	ge/lwn	γέλως	ge/lws	n-s---ma-
γέλων	ge/lwn	γέλως	ge/lws	n-s---fa-
γέλων	ge/lwn	γέλως	ge/lws	n-p---mg-
γέλων	ge/lwn	γέλως	ge/lws	n-s---ma-
γέλων	ge/lwn	γελάω	gela/w	v3piia---
γέλων	ge/lwn	γελάω	gela/w	v1siia---
γέλωτος	ge/lwtos	γέλως	ge/lws	n-s---mg-
γένεθλ’	ge/neql'	γένεθλον	ge/neqlon	n-p---nn-
γένεθλ’	ge/neql'	γένεθλον	ge/neqlon	n-p---nv-
γένεθλ’	ge/neql'	γένεθλον	ge/neqlon	n-p---na-
γένει	ge/nei	γένος	ge/nos	n-d---nn-
γένει	ge/nei	γένος	ge/nos	n-d---nv-
γένει	ge/nei	γένος	ge/nos	n-d---na-
γένει	ge/nei	γένος	ge/nos	n-s---nd-
γένει	ge/nei	γένος	ge/nos	n-s---nd-
γένεσθε	ge/nesqe	γίγνομαι	gi/gnomai	v2pamm---
γένεσθε	ge/nesqe	γίγνομαι	gi/gnomai	v2paim---
γένναν	ge/nnan	γέννα	ge/nna	n-s---fa-
γένναν	ge/nnan	γέννα	ge/nna	n-s---fa-
γένναν	ge/nnan	γέννας	ge/nnas	n-s---ma-
γένναν	ge/nnan	γέννας	ge/nnas	n-s---ma-
γένναν	ge/nnan	γεννάω	genna/w	v3piia---
γένναν	ge/nnan	γεννάω	genna/w	v1siia---
γένοιο	ge/noio	γίγνομαι	gi/gnomai	v2saom---
γένοιτο	ge/noito	γίγνομαι	gi/gnomai	v3saom---
γένοιτό	ge/noito/	γίγνομαι	gi/gnomai	v3saom---
γένοιτ’	ge/noit'	γίγνομαι	gi/gnomai	v3saom---
γένος	ge/nos	γένος	ge/nos	n-s---nn-
γένος	ge/nos	γένος	ge/nos	n-s---nv-
γένος	ge/nos	γένος	ge/nos	n-s---na-
γέρας	ge/ras	γέρας	ge/ras	n-s---ng-
γέρας	ge/ras	γέρας	ge/ras	n-s---nn-
γέρας	ge/ras	γέρας	ge/ras	n-s---nv-
γέρας	ge/ras	γέρας	ge/ras	n-s---na-
γέρων	ge/rwn	γέρων	ge/rwn	n-s---mn-
γόνον	go/non	γόνος	go/nos	n-s---ma-
γόνον	go/non	γόνος	go/nos	n-s---fa-
γόον	go/on	γόος	go/os	n-s---ma-
γόον	go/on	γοάω	goa/w	v3paia---
γόον	go/on	γοάω	goa/w	v1saia---
γόος	go/os	γόος	go/os	n-s---mn-
γᾶ	ga=	Γαῖα	*gai=a	n-d---fn-
γᾶ	ga=	Γαῖα	*gai=a	n-d---fv-
γᾶ	ga=	Γαῖα	*gai=a	n-d---fa-
γᾶ	ga=	Γαῖα	*gai=a	n-s---fn-
γᾶ	ga=	Γαῖα	*gai=a	n-s---fv-
γᾶ	ga=	γε	ge	g--------
γᾶ	ga=	γῆ	gh=	n-d---fn-
γᾶ	ga=	γῆ	gh=	n-d---fv-
γᾶ	ga=	γῆ	gh=	n-d---fa-
γᾶ	ga=	γῆ	gh=	n-s---fn-
γᾶ	ga=	γῆ	gh=	n-s---fv-
γᾶς	ga=s	Γαῖα	*gai=a	n-p---fa-
γᾶς	ga=s	Γαῖα	*gai=a	n-s---fg-
γᾶς	ga=s	γῆ	gh=	n-p---fa-
γᾶς	ga=s	γῆ	gh=	n-s---fg-
γῆν	gh=n	Γαῖα	*gai=a	n-s---fa-
γῆν	gh=n	γῆ	gh=	n-s---fa-
γῆς	gh=s	Γαῖα	*gai=a	n-s---fg-
γῆς	gh=s	γῆ	gh=	n-s---fg-
γῇ	gh=|	Γαῖα	*gai=a	n-s---fd-
γῇ	gh=|	γῆ	gh=	n-s---fd-
δαείς	daei/s	δάω	da/w	v-sppamn-
δαείς	daei/s	δάω	da/w	v-sppamv-
δαιμονᾷ	daimona=|	δαιμονάω	daimona/w	v2spse---
δαιμονᾷ	daimona=|	δαιμονάω	daimona/w	v2spie---
δαιμονᾷ	daimona=|	δαιμονάω	daimona/w	v3spsa---
δαιμονᾷ	daimona=|	δαιμονάω	daimona/w	v3spia---
δαιμόνων	daimo/nwn	δαίμων	dai/mwn	n-p---mg-
δαιμόνων	daimo/nwn	δαίμων	dai/mwn	n-p---fg-
δαιμόνων	daimo/nwn	δαιμονάω	daimona/w	v3piia---
δαιμόνων	daimo/nwn	δαιμονάω	daimona/w	v1siia---
δακρυτός	dakruto/s	δακρυτός	dakruto/s	n-s---mn-
δακρυτός	dakruto/s	δακρυτός	dakruto/s	n-s---fn-
δακρύω	dakru/w	δάκρυον	da/kruon	n-d---nn-
δακρύω	dakru/w	δάκρυον	da/kruon	n-d---nv-
δακρύω	dakru/w	δάκρυον	da/kruon	n-d---na-
δακρύω	dakru/w	δάκρυον	da/kruon	n-s---ng-
δακρύω	dakru/w	δακρύω	dakru/w	v1spsa---
δακρύω	dakru/w	δακρύω	dakru/w	v1spia---
δαλόν	dalo/n	δαλός	dalo/s	n-s---ma-
δαμάζει	dama/zei	δαμάζω	dama/zw	v2spie---
δαμάζει	dama/zei	δαμάζω	dama/zw	v3spia---
δαμίας	dami/as	δήμιος	dh/mios	a-p---fa-
δαμίας	dami/as	δήμιος	dh/mios	a-s---fg-
δαμῆναι	damh=nai	δαμάω	dama/w	v--pna---
δαμῆναι	damh=nai	δαμάζω	dama/zw	v--anp---
δαφοινόν	dafoino/n	δαφοινός	dafoino/s	a-s---ma-
δαφοινόν	dafoino/n	δαφοινός	dafoino/s	a-s---nn-
δαφοινόν	dafoino/n	δαφοινός	dafoino/s	a-s---nv-
δαφοινόν	dafoino/n	δαφοινός	dafoino/s	a-s---na-
δαφοινόν	dafoino/n	δαφοινός	dafoino/s	n-s---ma-
δαφοινόν	dafoino/n	δαφοινός	dafoino/s	n-s---fa-
δαφοινόν	dafoino/n	δαφοινός	dafoino/s	n-s---nn-
δαφοινόν	dafoino/n	δαφοινός	dafoino/s	n-s---nv-
δαφοινόν	dafoino/n	δαφοινός	dafoino/s	n-s---na-
δαὖτέ	dau)=te/	αὖτε	au)=te	d--------
δαίμονας	dai/monas	δαίμων	dai/mwn	n-p---ma-
δαίμονας	dai/monas	δαίμων	dai/mwn	n-p---fa-
δαίμονος	dai/monos	δαίμων	dai/mwn	n-s---mg-
δαίμονος	dai/monos	δαίμων	dai/mwn	n-s---fg-
δαίμον’	dai/mon'	δαίμων	dai/mwn	n-s---ma-
δαίμον’	dai/mon'	δαίμων	dai/mwn	n-s---fa-
δαίμον’	dai/mon'	δαίμων	dai/mwn	n-s---md-
δαίμον’	dai/mon'	δαίμων	dai/mwn	n-s---fd-
δαίμον’	dai/mon'	δαίμων	dai/mwn	n-d---mn-
δαίμον’	dai/mon'	δαίμων	dai/mwn	n-d---mv-
δαίμον’	dai/mon'	δαίμων	dai/mwn	n-d---ma-
δαίμον’	dai/mon'	δαίμων	dai/mwn	n-d---fn-
δαίμον’	dai/mon'	δαίμων	dai/mwn	n-d---fv-
δαίμον’	dai/mon'	δαίμων	dai/mwn	n-d---fa-
δαίων	dai/wn	δάιος	da/ios	a-p---fg-
δαίων	dai/wn	δάιος	da/ios	a-p---mg-
δαίων	dai/wn	δάιος	da/ios	a-p---ng-
δαίων	dai/wn	δάος	da/os	n-p---ng-
δαίων	dai/wn	δαίω1	dai/w1	v-sppamn-
δαίων	dai/wn	δαίω2	dai/w2	v-sppamn-
δαίων	dai/wn	δᾳόω	da|o/w	v3piia---
δαίων	dai/wn	δᾳόω	da|o/w	v1siia---
δαΐα	dai+/a	δάιος	da/ios	a-d---fn-
δαΐα	dai+/a	δάιος	da/ios	a-d---fv-
δαΐα	dai+/a	δάιος	da/ios	a-d---fa-
δαΐα	dai+/a	δάιος	da/ios	a-s---fn-
δαΐα	dai+/a	δάιος	da/ios	a-s---fv-
δαΐαις	dai+/ais	δάιος	da/ios	a-p---fd-
δαΐξας	dai+/cas	δαίζω	dai/zw	v-sapamn-
δαΐξας	dai+/cas	δαίζω	dai/zw	v-sapamv-
δαΐξας	dai+/cas	δαίζω	dai/zw	v-sapamn-
δαΐξας	dai+/cas	δαίζω	dai/zw	v-sapamv-
δαῖτες	dai=tes	δαίσ3	dai/s3	n-p---fn-
δαῖτες	dai=tes	δαίσ3	dai/s3	n-p---fv-
δεδεγμένη	dedegme/nh	δέχομαι	de/xomai	v-srpefn-
δεδεγμένη	dedegme/nh	δέχομαι	de/xomai	v-srpefv-
δεδηγμένοις	dedhgme/nois	δάκνω	da/knw	v-prpemd-
δεδηγμένοις	dedhgme/nois	δάκνω	da/knw	v-prpend-
δεδηγμένον	dedhgme/non	δάκνω	da/knw	v-srpema-
δεδηγμένον	dedhgme/non	δάκνω	da/knw	v-srpenn-
δεδηγμένον	dedhgme/non	δάκνω	da/knw	v-srpenv-
δεδηγμένον	dedhgme/non	δάκνω	da/knw	v-srpena-
δειλαία	deilai/a	δείλαιος	dei/laios	a-d---fn-
δειλαία	deilai/a	δείλαιος	dei/laios	a-d---fv-
δειλαία	deilai/a	δείλαιος	dei/laios	a-d---fa-
δειλαία	deilai/a	δείλαιος	dei/laios	a-s---fn-
δειλαία	deilai/a	δείλαιος	dei/laios	a-s---fv-
δειματοσταγές	deimatostage/s	δειματοσταγής	deimatostagh/s	n-s---mv-
δειματοσταγές	deimatostage/s	δειματοσταγής	deimatostagh/s	n-s---fv-
δειματοσταγές	deimatostage/s	δειματοσταγής	deimatostagh/s	n-s---nn-
δειματοσταγές	deimatostage/s	δειματοσταγής	deimatostagh/s	n-s---nv-
δειματοσταγές	deimatostage/s	δειματοσταγής	deimatostagh/s	n-s---na-
δειματούμενοι	deimatou/menoi	δειματόω	deimato/w	v-pppemn-
δειματούμενοι	deimatou/menoi	δειματόω	deimato/w	v-pppemv-
δειμάτων	deima/twn	δέμω	de/mw	v3dama---
δειμάτων	deima/twn	δεῖμα	dei=ma	n-p---ng-
δειμάτων	deima/twn	δειματόω	deimato/w	v3piia---
δειμάτων	deima/twn	δειματόω	deimato/w	v1siia---
δεινά	deina/	δεινός	deino/s	a-p---nn-
δεινά	deina/	δεινός	deino/s	a-p---nv-
δεινά	deina/	δεινός	deino/s	a-p---na-
δεινά	deina/	δεινός	deino/s	a-d---fn-
δεινά	deina/	δεινός	deino/s	a-d---fv-
δεινά	deina/	δεινός	deino/s	a-d---fa-
δεινά	deina/	δεινός	deino/s	a-s---fn-
δεινά	deina/	δεινός	deino/s	a-s---fv-
δεινόν	deino/n	δεινός	deino/s	a-s---ma-
δεινόν	deino/n	δεινός	deino/s	a-s---nn-
δεινόν	deino/n	δεινός	deino/s	a-s---nv-
δεινόν	deino/n	δεινός	deino/s	a-s---na-
δεινῆς	deinh=s	δεινάζω	deina/zw	v2sfia---
δεινῆς	deinh=s	δεινός	deino/s	a-s---fg-
δεσμόν	desmo/n	δεσμός	desmo/s	n-s---ma-
δεσποσύνων	desposu/nwn	δεσπόσυνος	despo/sunos	a-p---fg-
δεσποσύνων	desposu/nwn	δεσπόσυνος	despo/sunos	a-p---mg-
δεσποσύνων	desposu/nwn	δεσπόσυνος	despo/sunos	a-p---ng-
δεσποσύνων	desposu/nwn	δεσπόσυνος	despo/sunos	n-p---mg-
δεσποσύνων	desposu/nwn	δεσπόσυνος	despo/sunos	n-p---fg-
δεσποσύνων	desposu/nwn	δεσπόσυνος	despo/sunos	n-p---ng-
δεσποτούμενον	despotou/menon	δεσποτέω	despote/w	v-sppema-
δεσποτούμενον	despotou/menon	δεσποτέω	despote/w	v-sppenn-
δεσποτούμενον	despotou/menon	δεσποτέω	despote/w	v-sppenv-
δεσποτούμενον	despotou/menon	δεσποτέω	despote/w	v-sppena-
δεσποτᾶν	despota=n	δεσπότης	despo/ths	n-p---mg-
δεσποτῶν	despotw=n	δεσπότης	despo/ths	n-p---mg-
δεσποτῶν	despotw=n	δεσποτέω	despote/w	v-sppamn-
δεσποίνης	despoi/nhs	δέσποινα	de/spoina	n-s---fg-
δεσπόζειν	despo/zein	δεσπόζω	despo/zw	v--pna---
δεσπότου	despo/tou	δεσπότης	despo/ths	n-s---mg-
δεσπότᾳ	despo/ta|	δεσπότης	despo/ths	n-p---mn-
δεσπότᾳ	despo/ta|	δεσπότης	despo/ths	n-p---mv-
δεσπότᾳ	despo/ta|	δεσπότης	despo/ths	n-s---md-
δείξαθ’	dei/caq'	δείκνυμι	dei/knumi	v2pama---
δείξαθ’	dei/caq'	δείκνυμι	dei/knumi	v3saim---
