’	'	ἒ	e)\	x--------
Μοιρῶν	*moirw=n	μοιράω	moira/w	v-sppann-
Μοιρῶν	*moirw=n	μοιράω	moira/w	v-sppanv-
Μοιρῶν	*moirw=n	μοιράω	moira/w	v-sppana-
Μοιρῶν	*moirw=n	μοιράω	moira/w	v-sppamn-
Μοιρῶν	*moirw=n	μοιράω	moira/w	v-sppamn-
Μοιρῶν	*moirw=n	μοιράζω	moira/zw	v-sfpamv-
Μοιρῶν	*moirw=n	μοιράζω	moira/zw	v-sfpann-
Μοιρῶν	*moirw=n	μοιράζω	moira/zw	v-sfpanv-
Μοιρῶν	*moirw=n	μοιράζω	moira/zw	v-sfpana-
Μοιρῶν	*moirw=n	μοιράζω	moira/zw	v-sfpamn-
Μυκηνῶν	*mukhnw=n	Μυκήνη	*mukh/nh	n-p---fg-
Μυσίᾳ	*musi/a|	Μύσιος	*mu/sios	a-s---fd-
Μυσίᾳ	*musi/a|	μυσία	musi/a	n-s---fd-
Μάνης	*ma/nhs	Μάνης	*ma/nhs	n-s---mn-
Μάνης	*ma/nhs	μάνα	ma/na	n-s---fg-
Μάνης	*ma/nhs	μάνης	ma/nhs	n-s---mn-
Μάνης	*ma/nhs	μαίνομαι	mai/nomai	v2saip---
Μάνης	*ma/nhs	μῆνις	mh=nis	n-p---fn-
Μάνης	*ma/nhs	μῆνις	mh=nis	n-p---fv-
Μάξιμος	*ma/cimos	Μάξιμος	*ma/cimos	n-s---mn-
Μάρκιον	*ma/rkion	Μάρκιος	*ma/rkios	n-s---ma-
Μάρκιόν	*ma/rkio/n	Μάρκιος	*ma/rkios	n-s---ma-
Μέλητος	*me/lhtos	Μέλητος	*me/lhtos	n-s---mn-
Μή	*mh/	μή	mh/	c--------
Μήδεια	*mh/deia	Μήδεια	*mh/deia	n-s---fn-
Μήδεια	*mh/deia	Μήδεια	*mh/deia	n-s---fv-
Μήδεια	*mh/deia	Μήδειος	*mh/deios	a-p---nn-
Μήδεια	*mh/deia	Μήδειος	*mh/deios	a-p---nv-
Μήδεια	*mh/deia	Μήδειος	*mh/deios	a-p---na-
Μίλων	*mi/lwn	Μίλων	*mi/lwn	n-s---mn-
Μίλων	*mi/lwn	Μίλων	*mi/lwn	n-s---mv-
Μίλων	*mi/lwn	μῖλος	mi=los	n-p---fg-
Μύρωνα	*mu/rwna	Μύρων	*mu/rwn	n-s---ma-
Νερωνιανόν	*nerwniano/n	Νερωνιανός	*nerwniano/s	a-s---ma-
Νερωνιανόν	*nerwniano/n	Νερωνιανός	*nerwniano/s	a-s---nn-
Νερωνιανόν	*nerwniano/n	Νερωνιανός	*nerwniano/s	a-s---nv-
Νερωνιανόν	*nerwniano/n	Νερωνιανός	*nerwniano/s	a-s---na-
Νικοπολιτῶν	*nikopolitw=n	Νικοπολίτης	*nikopoli/ths	n-p---mg-
Νικοπόλει	*nikopo/lei	Νικόπολις	*niko/polis	n-d---fn-
Νικοπόλει	*nikopo/lei	Νικόπολις	*niko/polis	n-d---fv-
Νικοπόλει	*nikopo/lei	Νικόπολις	*niko/polis	n-d---fa-
Νικοπόλει	*nikopo/lei	Νικόπολις	*niko/polis	n-s---fd-
Νικοπόλει	*nikopo/lei	Νικόπολις	*niko/polis	n-s---fd-
Νικοπόλεως	*nikopo/lews	Νικόπολις	*niko/polis	n-s---fg-
Νουμηνίου	*noumhni/ou	Νουμήνιος	*noumh/nios	n-s---mg-
Νουμηνίου	*noumhni/ou	νουμήνιος	noumh/nios	n-s---mg-
Νουμηνίου	*noumhni/ou	νουμήνιος	noumh/nios	n-s---fg-
Νουμηνίου	*noumhni/ou	νουμήνιος	noumh/nios	n-s---ng-
Νουμήνιος	*noumh/nios	Νουμήνιος	*noumh/nios	n-s---mn-
Νουμήνιος	*noumh/nios	νουμήνιος	noumh/nios	n-s---mn-
Νουμήνιος	*noumh/nios	νουμήνιος	noumh/nios	n-s---fn-
Νάσωνα	*na/swna	Νάσων	*na/swn	n-s---ma-
Νέμεα	*ne/mea	Νέμεα	*ne/mea	n-p---nn-
Νέμεα	*ne/mea	Νέμεα	*ne/mea	n-p---nv-
Νέμεα	*ne/mea	Νέμεα	*ne/mea	n-p---na-
Νέμεα	*ne/mea	Νέμειος	*ne/meios	a-p---nn-
Νέμεα	*ne/mea	Νέμειος	*ne/meios	a-p---nv-
Νέμεα	*ne/mea	Νέμειος	*ne/meios	a-p---na-
Νέμεα	*ne/mea	νέμος	ne/mos	n-p---nn-
Νέμεα	*ne/mea	νέμος	ne/mos	n-p---nv-
Νέμεα	*ne/mea	νέμος	ne/mos	n-p---na-
Νέρων	*ne/rwn	Νέρων	*ne/rwn	n-s---mn-
Νέρων	*ne/rwn	Νέρων	*ne/rwn	n-s---mv-
Νέρωνι	*ne/rwni	Νέρων	*ne/rwn	n-s---md-
Νέρωνος	*ne/rwnos	Νέρων	*ne/rwn	n-s---mg-
Νίκην	*ni/khn	Νίκη	*ni/kh	n-s---fa-
Νίκην	*ni/khn	νίκη	ni/kh	n-s---fa-
Νίκην	*ni/khn	νῖκος	ni=kos	n-s---na-
Νίκην	*ni/khn	νικάω	nika/w	v3piia---
Νίκην	*ni/khn	νικάω	nika/w	v1siia---
Νόμος	*no/mos	Νόμος	*no/mos	n-s---mn-
Νόμος	*no/mos	νόμος	no/mos	n-s---mn-
Νύμφας	*nu/mfas	Νύμφαι	*nu/mfai	n-p---fa-
Νύμφας	*nu/mfas	Νύμφαι	*nu/mfai	n-s---fg-
Νύμφας	*nu/mfas	Νύμφης	*nu/mfhs	n-s---mn-
Νύμφας	*nu/mfas	νύμφη	nu/mfh	n-p---fa-
Νύμφας	*nu/mfas	νύμφη	nu/mfh	n-s---fg-
Ξενοκράτους	*cenokra/tous	Ξενοκράτης	*cenokra/ths	n-s---mg-
Ξενοφῶν	*cenofw=n	Ξενοφῶν	*cenofw=n	n-s---mn-
Ξενοφῶντι	*cenofw=nti	Ξενοφῶν	*cenofw=n	n-s---md-
Ξενοφῶντος	*cenofw=ntos	Ξενοφῶν	*cenofw=n	n-s---mg-
Ξέρξην	*ce/rchn	Ξέρξης	*ce/rchs	n-s---ma-
Οἰδίποδι	*oi)di/podi	Οἰδίπους	*oi)di/pous	n-s---md-
Οἰδίποδι	*oi)di/podi	Οἰδίπους	*oi)di/pous	n-s---fd-
Οἰδίποδι	*oi)di/podi	Οἰδίπους	*oi)di/pous	n-s---nd-
Οἰδίπους	*oi)di/pous	Οἰδίπους	*oi)di/pous	n-s---mn-
Οἰδίπους	*oi)di/pous	Οἰδίπους	*oi)di/pous	n-s---mv-
Οἰδίπους	*oi)di/pous	Οἰδίπους	*oi)di/pous	n-s---fn-
Οἰδίπους	*oi)di/pous	Οἰδίπους	*oi)di/pous	n-s---fv-
Οὐ	*ou)	οὐ	ou)	d--------
Οὐεσπασιανοῦ	*ou)espasianou=	Οὐεσπασιανός	*ou)espasiano/s	n-s---mg-
Οὕτως	*ou(/tws	οὕτως	ou(/tws	d--------
Οὗτος	*ou(=tos	οὗτος	ou(=tos	n-s---mn-
Οὗτος	*ou(=tos	οὗτος	ou(=tos	n-s---mv-
Παιάν	*paia/n	Παιάν	*paia/n	n-s---mn-
Παιάν	*paia/n	Παιάν	*paia/n	n-s---mv-
Παιάν	*paia/n	Παιάν	*paia/n	n-s---mn-
Παιάν	*paia/n	Παιάν	*paia/n	n-s---mv-
Πανθοίδην	*panqoi/dhn	Πανθοΐδης	*panqoi/+dhs	n-s---ma-
Πατρόκλου	*patro/klou	Πάτροκλος	*pa/troklos	n-s---mg-
Πατρόκλου	*patro/klou	Πατρόκλον	*patro/klon	n-s---ng-
Πατρῴου	*patrw/|ou	Πατρῷος	*patrw=|os	n-s---mg-
Πατρῴου	*patrw/|ou	πατρῷος	patrw=|os	a-s---mg-
Πατρῴου	*patrw/|ou	πατρῷος	patrw=|os	a-s---ng-
Πατρῴου	*patrw/|ou	πατρῷος	patrw=|os	n-s---mg-
Πατρῴου	*patrw/|ou	πατρῷος	patrw=|os	n-s---fg-
Πατρῴου	*patrw/|ou	πατρῷος	patrw=|os	n-s---ng-
Πειραιᾶ	*peiraia=	Πειραιεύς	*peiraieu/s	n-s---ma-
Πεπρωμένη	*peprwme/nh	Πεπρωμένη	*peprwme/nh	n-s---fn-
Πεπρωμένη	*peprwme/nh	Πεπρωμένη	*peprwme/nh	n-s---fv-
Πεπρωμένη	*peprwme/nh	πόρω	po/rw	v-srpefn-
Πεπρωμένη	*peprwme/nh	πόρω	po/rw	v-srpefv-
Περδίκκας	*perdi/kkas	Περδίκκας	*perdi/kkas	n-p---ma-
Περδίκκας	*perdi/kkas	Περδίκκας	*perdi/kkas	n-s---mn-
Περιπατητικούς	*peripathtikou/s	Περιπατητικός	*peripathtiko/s	a-p---ma-
Περιπατητικούς	*peripathtikou/s	περιπατητικός	peripathtiko/s	a-p---ma-
Περιπατητικά	*peripathtika/	Περιπατητικός	*peripathtiko/s	a-p---nn-
Περιπατητικά	*peripathtika/	Περιπατητικός	*peripathtiko/s	a-p---nv-
Περιπατητικά	*peripathtika/	Περιπατητικός	*peripathtiko/s	a-p---na-
Περιπατητικά	*peripathtika/	Περιπατητικός	*peripathtiko/s	a-d---fn-
Περιπατητικά	*peripathtika/	Περιπατητικός	*peripathtiko/s	a-d---fv-
Περιπατητικά	*peripathtika/	Περιπατητικός	*peripathtiko/s	a-d---fa-
Περιπατητικά	*peripathtika/	Περιπατητικός	*peripathtiko/s	a-s---fn-
Περιπατητικά	*peripathtika/	Περιπατητικός	*peripathtiko/s	a-s---fv-
Περιπατητικά	*peripathtika/	περιπατητικός	peripathtiko/s	a-p---nn-
Περιπατητικά	*peripathtika/	περιπατητικός	peripathtiko/s	a-p---nv-
Περιπατητικά	*peripathtika/	περιπατητικός	peripathtiko/s	a-p---na-
Περιπατητικά	*peripathtika/	περιπατητικός	peripathtiko/s	a-d---fn-
Περιπατητικά	*peripathtika/	περιπατητικός	peripathtiko/s	a-d---fv-
Περιπατητικά	*peripathtika/	περιπατητικός	peripathtiko/s	a-d---fa-
Περιπατητικά	*peripathtika/	περιπατητικός	peripathtiko/s	a-s---fn-
Περιπατητικά	*peripathtika/	περιπατητικός	peripathtiko/s	a-s---fv-
Περραιβούς	*perraibou/s	Περραιβόσ-πλ	*perraibo/s-pl	n-p---ma-
Περσῶν	*persw=n	Πέρσης	*pe/rshs	n-p---mg-
Περσῶν	*persw=n	πέρθω	pe/rqw	v-sfpamn-
Περί	*peri/	περί	peri/	r--------
Πεῖσόν	*pei=so/n	Πεῖσος	*pei=sos	n-s---ma-
Πεῖσόν	*pei=so/n	πείθω	pei/qw	v2sama---
Πεῖσόν	*pei=so/n	πείθω	pei/qw	v-sfpamv-
Πεῖσόν	*pei=so/n	πείθω	pei/qw	v-sfpann-
Πεῖσόν	*pei=so/n	πείθω	pei/qw	v-sfpanv-
Πεῖσόν	*pei=so/n	πείθω	pei/qw	v-sfpana-
Πλούτων	*plou/twn	Πλούτων	*plou/twn	n-s---mn-
Πλούτων	*plou/twn	Πλούτων	*plou/twn	n-s---mv-
Πλούτων	*plou/twn	Πλοῦτος	*plou=tos	n-p---mg-
Πλούτων	*plou/twn	Πλοῦτων	*plou=twn	n-s---mn-
Πλούτων	*plou/twn	Πλοῦτων	*plou=twn	n-s---mv-
Πλούτων	*plou/twn	πλοῦτοσ1	plou=tos1	n-p---mg-
Πλάτων	*pla/twn	Πλάτων	*pla/twn	n-s---mn-
Πλάτων	*pla/twn	Πλάτων	*pla/twn	n-s---mv-
Πλάτωνι	*pla/twni	Πλάτων	*pla/twn	n-s---md-
Πλάτωνι	*pla/twni	πλάτωνις	pla/twnis	n-s---fv-
Πλάτωνος	*pla/twnos	Πλάτων	*pla/twn	n-s---mg-
Ποιναί	*poinai/	ποινή	poinh/	n-p---fn-
Ποιναί	*poinai/	ποινή	poinh/	n-p---fv-
Πολλάκις	*polla/kis	πολλάκις	polla/kis	d--------
Πολυνείκη	*polunei/kh	Πολυνείκης	*polunei/khs	n-d---mn-
Πολυνείκη	*polunei/kh	Πολυνείκης	*polunei/khs	n-d---mv-
Πολυνείκη	*polunei/kh	Πολυνείκης	*polunei/khs	n-d---ma-
Πολυνείκη	*polunei/kh	Πολυνείκης	*polunei/khs	n-s---ma-
Πολυνείκης	*polunei/khs	Πολυνείκης	*polunei/khs	n-p---ma-
Πολυνείκης	*polunei/khs	Πολυνείκης	*polunei/khs	n-p---mn-
Πολυνείκης	*polunei/khs	Πολυνείκης	*polunei/khs	n-p---mv-
Πολυνείκης	*polunei/khs	Πολυνείκης	*polunei/khs	n-s---mn-
Πολέμωνα	*pole/mwna	Πολέμων	*pole/mwn	n-s---ma-
Πολέμωνος	*pole/mwnos	Πολέμων	*pole/mwn	n-s---mg-
Ποῖόν	*poi=o/n	ποῖος	poi=os	a-s---ma-
Ποῖόν	*poi=o/n	ποῖος	poi=os	a-s---nn-
Ποῖόν	*poi=o/n	ποῖος	poi=os	a-s---nv-
Ποῖόν	*poi=o/n	ποῖος	poi=os	a-s---na-
Ποῦ	*pou=	πού	pou/	d--------
Ποῦ	*pou=	ποῦ	pou=	x--------
Προκρούστου	*prokrou/stou	Προκρούστης	*prokrou/sths	n-s---mg-
Πρωταγόραν	*prwtago/ran	Πρωταγόρας	*prwtago/ras	n-s---ma-
Πρίαμον	*pri/amon	Πρίαμος	*pri/amos	n-s---ma-
Πρίαμος	*pri/amos	Πρίαμος	*pri/amos	n-s---mn-
Πυθαγόρου	*puqago/rou	Πυθαγόρας	*puqago/ras	n-s---mg-
Πυθίαν	*puqi/an	Πύθιος	*pu/qios	a-s---fa-
Πυθίαν	*puqi/an	Πυθία	*puqi/a	n-s---fa-
Πυρετοῦ	*puretou=	Πυρετός	*pureto/s	n-s---mg-
Πυρετοῦ	*puretou=	πυρετέω	purete/w	v2spme---
Πυρετοῦ	*puretou=	πυρετέω	purete/w	v2siie---
Πυρετοῦ	*puretou=	πυρετός	pureto/s	n-s---mg-
Πυριφλεγέθων	*puriflege/qwn	Πυριφλεγέθων	*puriflege/qwn	n-s---mn-
Πυριφλεγέθων	*puriflege/qwn	πυριφλεγέθων	puriflege/qwn	a-s---mn-
Πυρρώνεια	*purrw/neia	Πυρρώνειος	*purrw/neios	n-p---nn-
Πυρρώνεια	*purrw/neia	Πυρρώνειος	*purrw/neios	n-p---nv-
Πυρρώνεια	*purrw/neia	Πυρρώνειος	*purrw/neios	n-p---na-
Πυρρώνειος	*purrw/neios	Πυρρώνειος	*purrw/neios	n-s---mn-
Πυρρώνειος	*purrw/neios	Πυρρώνειος	*purrw/neios	n-s---fn-
Πάτροκλον	*pa/troklon	Πάτροκλος	*pa/troklos	n-s---ma-
Πάτροκλον	*pa/troklon	Πατρόκλον	*patro/klon	n-s---nn-
Πάτροκλον	*pa/troklon	Πατρόκλον	*patro/klon	n-s---nv-
Πάτροκλον	*pa/troklon	Πατρόκλον	*patro/klon	n-s---na-
Πάτροκλος	*pa/troklos	Πάτροκλος	*pa/troklos	n-s---mn-
Πόθεν	*po/qen	πίνω	pi/nw	v3paip---
Πόθεν	*po/qen	πόθεν	po/qen	d--------
Πόθεν	*po/qen	ποθεν	poqen	g--------
Πύθια	*pu/qia	Πύθια	*pu/qia	n-p---nn-
Πύθια	*pu/qia	Πύθια	*pu/qia	n-p---nv-
Πύθια	*pu/qia	Πύθια	*pu/qia	n-p---na-
Πύθια	*pu/qia	Πύθιον	*pu/qion	n-p---nn-
Πύθια	*pu/qia	Πύθιον	*pu/qion	n-p---nv-
Πύθια	*pu/qia	Πύθιον	*pu/qion	n-p---na-
Πύθια	*pu/qia	Πύθιος	*pu/qios	a-p---nn-
Πύθια	*pu/qia	Πύθιος	*pu/qios	a-p---nv-
Πύθια	*pu/qia	Πύθιος	*pu/qios	a-p---na-
Πύλαις	*pu/lais	Πύλαι	*pu/lai	n-p---fd-
Πύλαις	*pu/lais	Πύλης	*pu/lhs	n-p---md-
Πύλαις	*pu/lais	πύλη	pu/lh	n-p---fd-
Πώλου	*pw/lou	Πῶλος	*pw=los	n-s---mg-
Πώλου	*pw/lou	πώλης	pw/lhs	n-s---mg-
Πώλου	*pw/lou	πῶλος	pw=los	n-s---mg-
Πώλου	*pw/lou	πῶλος	pw=los	n-s---fg-
Πᾶνα	*pa=na	Πάν	*pa/n	n-s---ma-
Πᾶνα	*pa=na	Πᾶν	*pa=n	n-s---ma-
Σαλαμίνιον	*salami/nion	Σαλαμίνιος	*salami/nios	a-s---ma-
Σαλαμίνιον	*salami/nion	Σαλαμίνιος	*salami/nios	a-s---nn-
Σαλαμίνιον	*salami/nion	Σαλαμίνιος	*salami/nios	a-s---nv-
Σαλαμίνιον	*salami/nion	Σαλαμίνιος	*salami/nios	a-s---na-
Σαλαμίνιον	*salami/nion	Σαλαμίνιος	*salami/nios	n-s---ma-
Σαλαμίνιον	*salami/nion	Σαλαμίνιος	*salami/nios	n-s---fa-
Σαλαμίνιον	*salami/nion	Σαλαμίνιος	*salami/nios	n-s---nn-
Σαλαμίνιον	*salami/nion	Σαλαμίνιος	*salami/nios	n-s---nv-
Σαλαμίνιον	*salami/nion	Σαλαμίνιος	*salami/nios	n-s---na-
Σαρδαναπάλλου	*sardanapa/llou	Σαρδανάπαλλος	*sardana/pallos	n-s---mg-
Σαρδανάπαλλος	*sardana/pallos	Σαρδανάπαλλος	*sardana/pallos	n-s---mn-
Σαρπηδόνα	*sarphdo/na	Σαρπηδών	*sarphdw/n	n-s---ma-
Σατορναλίοις	*satornali/ois	Σατορνάλια	*satorna/lia	n-p---nd-
Σατορνάλια	*satorna/lia	Σατορνάλια	*satorna/lia	n-p---nn-
Σατορνάλια	*satorna/lia	Σατορνάλια	*satorna/lia	n-p---nv-
Σατορνάλια	*satorna/lia	Σατορνάλια	*satorna/lia	n-p---na-
Σεαυτοῦ	*seautou=	σαυτοῦ	sautou=	p-s---mg-
Σεαυτοῦ	*seautou=	σαυτοῦ	sautou=	p-s---ng-
Σεαυτοῦ	*seautou=	σαυτοῦ	sautou=	n-s---ng-
Σεαυτοῦ	*seautou=	σαυτοῦ	sautou=	n-s---mg-
Σειρῆσιν	*seirh=sin	Σειρήν	*seirh/n	n-p---fd-
Σειρῆσιν	*seirh=sin	σειράω	seira/w	v2spse---
Σειρῆσιν	*seirh=sin	σειράω	seira/w	v3spsa---
Σειρῆσιν	*seirh=sin	σειρέω	seire/w	v2spse---
Σειρῆσιν	*seirh=sin	σειρέω	seire/w	v3spsa---
Σκεψόμεθα	*skeyo/meqa	σκέπτομαι	ske/ptomai	v1pase---
Σκεψόμεθα	*skeyo/meqa	σκέπτομαι	ske/ptomai	v1pfie---
Σκίρωνος	*ski/rwnos	Σκίρων	*ski/rwn	n-s---mg-
Σοφοκλέους	*sofokle/ous	Σοφοκλῆς	*sofoklh=s	n-s---mg-
Σούρα	*sou/ra	Σούρης	*sou/rhs	n-s---mv-
Σούρα	*sou/ra	Σούρης	*sou/rhs	n-s---mg-
Σούρα	*sou/ra	Σοῦρα	*sou=ra	n-d---fn-
Σούρα	*sou/ra	Σοῦρα	*sou=ra	n-d---fv-
Σούρα	*sou/ra	Σοῦρα	*sou=ra	n-d---fa-
Σούσοις	*sou/sois	Σοῦσα	*sou=sa	n-p---nd-
Σούσοις	*sou/sois	Σοῦσος	*sou=sos	a-p---md-
Σούσοις	*sou/sois	Σοῦσος	*sou=sos	a-p---nd-
Σούσοις	*sou/sois	σοῦσον	sou=son	n-p---nd-
Στωικά	*stwika/	Στωικός	*stwiko/s	a-p---nn-
Στωικά	*stwika/	Στωικός	*stwiko/s	a-p---nv-
Στωικά	*stwika/	Στωικός	*stwiko/s	a-p---na-
Στωικά	*stwika/	Στωικός	*stwiko/s	a-d---fn-
Στωικά	*stwika/	Στωικός	*stwiko/s	a-d---fv-
Στωικά	*stwika/	Στωικός	*stwiko/s	a-d---fa-
Στωικά	*stwika/	Στωικός	*stwiko/s	a-s---fn-
Στωικά	*stwika/	Στωικός	*stwiko/s	a-s---fv-
Στωικά	*stwika/	στωικός	stwiko/s	a-p---nn-
Στωικά	*stwika/	στωικός	stwiko/s	a-p---nv-
Στωικά	*stwika/	στωικός	stwiko/s	a-p---na-
Στωικά	*stwika/	στωικός	stwiko/s	a-d---fn-
Στωικά	*stwika/	στωικός	stwiko/s	a-d---fv-
Στωικά	*stwika/	στωικός	stwiko/s	a-d---fa-
Στωικά	*stwika/	στωικός	stwiko/s	a-s---fn-
Στωικά	*stwika/	στωικός	stwiko/s	a-s---fv-
Στωικόν	*stwiko/n	Στωικός	*stwiko/s	a-s---ma-
Στωικόν	*stwiko/n	Στωικός	*stwiko/s	a-s---nn-
Στωικόν	*stwiko/n	Στωικός	*stwiko/s	a-s---nv-
Στωικόν	*stwiko/n	Στωικός	*stwiko/s	a-s---na-
Στωικόν	*stwiko/n	στωικός	stwiko/s	a-s---ma-
Στωικόν	*stwiko/n	στωικός	stwiko/s	a-s---nn-
Στωικόν	*stwiko/n	στωικός	stwiko/s	a-s---nv-
Στωικόν	*stwiko/n	στωικός	stwiko/s	a-s---na-
Στωικός	*stwiko/s	Στωικός	*stwiko/s	a-s---mn-
Στωικός	*stwiko/s	στωικός	stwiko/s	a-s---mn-
Στωικῶν	*stwikw=n	Στωικός	*stwiko/s	a-p---fg-
Στωικῶν	*stwikw=n	Στωικός	*stwiko/s	a-p---mg-
Στωικῶν	*stwikw=n	Στωικός	*stwiko/s	a-p---ng-
Στωικῶν	*stwikw=n	στωικός	stwiko/s	a-p---fg-
Στωικῶν	*stwikw=n	στωικός	stwiko/s	a-p---mg-
Στωικῶν	*stwikw=n	στωικός	stwiko/s	a-p---ng-
Συμποσίῳ	*sumposi/w|	Συμπόσιον	*sumpo/sion	n-s---nd-
Συμποσίῳ	*sumposi/w|	συμπόσιον	sumpo/sion	n-s---nd-
Συμποσίῳ	*sumposi/w|	συμπόσιος	sumpo/sios	a-s---md-
Συμποσίῳ	*sumposi/w|	συμπόσιος	sumpo/sios	a-s---nd-
Συμπόσιον	*sumpo/sion	Συμπόσιον	*sumpo/sion	n-s---nn-
Συμπόσιον	*sumpo/sion	Συμπόσιον	*sumpo/sion	n-s---nv-
Συμπόσιον	*sumpo/sion	Συμπόσιον	*sumpo/sion	n-s---na-
Συμπόσιον	*sumpo/sion	συμπόσιον	sumpo/sion	n-s---nn-
Συμπόσιον	*sumpo/sion	συμπόσιον	sumpo/sion	n-s---nv-
Συμπόσιον	*sumpo/sion	συμπόσιον	sumpo/sion	n-s---na-
Συμπόσιον	*sumpo/sion	συμπόσιος	sumpo/sios	a-s---ma-
Συμπόσιον	*sumpo/sion	συμπόσιος	sumpo/sios	a-s---nn-
Συμπόσιον	*sumpo/sion	συμπόσιος	sumpo/sios	a-s---nv-
Συμπόσιον	*sumpo/sion	συμπόσιος	sumpo/sios	a-s---na-
Συμφόρου	*sumfo/rou	σύμφορος	su/mforos	n-s---mg-
Συμφόρου	*sumfo/rou	σύμφορος	su/mforos	n-s---fg-
Συμφόρου	*sumfo/rou	σύμφορος	su/mforos	n-s---ng-
Συνεπικουρείους	*sunepikourei/ous	συνεπικούρειος	sunepikou/reios	n-p---ma-
Σωκρατικά	*swkratika/	Σωκρατικός	*swkratiko/s	a-p---nn-
Σωκρατικά	*swkratika/	Σωκρατικός	*swkratiko/s	a-p---nv-
Σωκρατικά	*swkratika/	Σωκρατικός	*swkratiko/s	a-p---na-
Σωκρατικά	*swkratika/	Σωκρατικός	*swkratiko/s	a-d---fn-
Σωκρατικά	*swkratika/	Σωκρατικός	*swkratiko/s	a-d---fv-
Σωκρατικά	*swkratika/	Σωκρατικός	*swkratiko/s	a-d---fa-
Σωκρατικά	*swkratika/	Σωκρατικός	*swkratiko/s	a-s---fn-
Σωκρατικά	*swkratika/	Σωκρατικός	*swkratiko/s	a-s---fv-
Σωκρατικός	*swkratiko/s	Σωκρατικός	*swkratiko/s	a-s---mn-
Σωκράτει	*swkra/tei	Σωκράτης	*swkra/ths	n-d---mn-
Σωκράτει	*swkra/tei	Σωκράτης	*swkra/ths	n-d---mv-
Σωκράτει	*swkra/tei	Σωκράτης	*swkra/ths	n-d---ma-
Σωκράτει	*swkra/tei	Σωκράτης	*swkra/ths	n-s---md-
Σωκράτει	*swkra/tei	Σωκράτης	*swkra/ths	n-s---md-
Σωκράτει	*swkra/tei	Σωκρατέω	*swkrate/w	v3siia---
Σωκράτει	*swkra/tei	Σωκρατέω	*swkrate/w	v2spma---
Σωκράτει	*swkra/tei	σωκρατέω	swkrate/w	v2spma---
Σωκράτει	*swkra/tei	σωκρατέω	swkrate/w	v3siia---
Σωκράτη	*swkra/th	Σωκράτης	*swkra/ths	n-d---mn-
Σωκράτη	*swkra/th	Σωκράτης	*swkra/ths	n-d---mv-
Σωκράτη	*swkra/th	Σωκράτης	*swkra/ths	n-d---ma-
Σωκράτη	*swkra/th	Σωκράτης	*swkra/ths	n-s---ma-
Σωκράτη	*swkra/th	Σωκράτης	*swkra/ths	n-s---mv-
Σωκράτη	*swkra/th	Σωκρατέω	*swkrate/w	v3siia---
Σωκράτη	*swkra/th	Σωκρατέω	*swkrate/w	v2spma---
Σωκράτη	*swkra/th	σωκρατέω	swkrate/w	v2spma---
Σωκράτη	*swkra/th	σωκρατέω	swkrate/w	v3siia---
Σωκράτης	*swkra/ths	Σωκράτης	*swkra/ths	n-p---ma-
Σωκράτης	*swkra/ths	Σωκράτης	*swkra/ths	n-p---mn-
Σωκράτης	*swkra/ths	Σωκράτης	*swkra/ths	n-p---mv-
Σωκράτης	*swkra/ths	Σωκράτης	*swkra/ths	n-s---mn-
Σωκράτης	*swkra/ths	Σωκράτης	*swkra/ths	n-s---mn-
Σωκράτης	*swkra/ths	Σωκρατέω	*swkrate/w	v2siia---
Σωκράτης	*swkra/ths	σωκρατέω	swkrate/w	v2siia---
Σωκράτους	*swkra/tous	Σωκράτης	*swkra/ths	n-s---mg-
Σωτήρ	*swth/r	Σωτήρ	*swth/r	n-s---mn-
Σωτήρ	*swth/r	σωτήρ	swth/r	n-s---mn-
Σύροις	*su/rois	Σύρος	*su/ros	n-p---md-
Σύροις	*su/rois	Σῦρος	*su=ros	n-p---md-
Σύροις	*su/rois	σύρον	su/ron	n-p---nd-
Σύροις	*su/rois	σύρος	su/ros	n-p---md-
Σύροις	*su/rois	σύρω	su/rw	v2spoa---
Σύρος	*su/ros	Σύρος	*su/ros	n-s---mn-
Σύρος	*su/ros	σύρος	su/ros	n-s---mn-
Σύρων	*su/rwn	Σύρος	*su/ros	n-p---mg-
Σύρων	*su/rwn	Σῦρος	*su=ros	n-p---mg-
