’	'	ἒ	e)\	x--------
Αὐτοδίκου	*au)todi/kou	αὐτόδικος	au)to/dikos	n-s---mg-
Αὐτοδίκου	*au)todi/kou	αὐτόδικος	au)to/dikos	n-s---fg-
Αὐτοδίκου	*au)todi/kou	αὐτόδικος	au)to/dikos	n-s---ng-
Αὐτονόου	*au)tono/ou	Αὐτόνοος	*au)to/noos	n-s---mg-
Αὐτονόου	*au)tono/ou	αὐτόνοος	au)to/noos	n-s---mg-
Αὐτονόου	*au)tono/ou	αὐτόνοος	au)to/noos	n-s---fg-
Αὐτονόου	*au)tono/ou	αὐτόνοος	au)to/noos	n-s---ng-
Αὐτοί	*au)toi/	αὐτός	au)to/s	n-p---mn-
Αὐτοί	*au)toi/	αὐτός	au)to/s	n-p---mv-
Αὐτοῦ	*au)tou=	αὐτός	au)to/s	n-s---ng-
Αὐτοῦ	*au)tou=	αὐτός	au)to/s	n-s---mg-
Αὐτοῦ	*au)tou=	αὐτοῦ	au)tou=	d--------
Αὐτάς	*au)ta/s	αὐτός	au)to/s	n-p---fa-
Αὐτίκα	*au)ti/ka	αὐτίκα	au)ti/ka	d--------
Αὐτόν	*au)to/n	αὐτός	au)to/s	n-s---ma-
Αὐτόνοον	*au)to/noon	Αὐτόνοος	*au)to/noos	n-s---ma-
Αὐτόνοον	*au)to/noon	αὐτόνοος	au)to/noos	n-s---ma-
Αὐτόνοον	*au)to/noon	αὐτόνοος	au)to/noos	n-s---fa-
Αὐτόνοον	*au)to/noon	αὐτόνοος	au)to/noos	n-s---nn-
Αὐτόνοον	*au)to/noon	αὐτόνοος	au)to/noos	n-s---nv-
Αὐτόνοον	*au)to/noon	αὐτόνοος	au)to/noos	n-s---na-
Αὐτός	*au)to/s	αὐτός	au)to/s	n-s---mn-
Αὐτῶν	*au)tw=n	αὐτός	au)to/s	n-p---ng-
Αὐτῶν	*au)tw=n	αὐτός	au)to/s	n-p---fg-
Αὐτῶν	*au)tw=n	αὐτός	au)to/s	n-p---mg-
Αὐχάται	*au)xa/tai	Αὐχάται	*au)xa/tai	n-p---mn-
Αὐχάται	*au)xa/tai	Αὐχάται	*au)xa/tai	n-p---mv-
Αὔγιλα	*au)/gila	Αὔγιλα	*au)/gila	n-s---fn-
Αὔγιλα	*au)/gila	Αὔγιλα	*au)/gila	n-s---fv-
Αὔγιλά	*au)/gila/	Αὔγιλα	*au)/gila	n-s---fn-
Αὔγιλά	*au)/gila/	Αὔγιλα	*au)/gila	n-s---fv-
Αὔρας	*au)/ras	Αὔρα	*au)/ra	n-s---fg-
Αὔρας	*au)/ras	Αὔρας	*au)/ras	n-p---ma-
Αὔρας	*au)/ras	Αὔρας	*au)/ras	n-s---mn-
Αὔρας	*au)/ras	αὔρα	au)/ra	n-p---fa-
Αὔρας	*au)/ras	αὔρα	au)/ra	n-s---fg-
Αὕτη	*au(/th	οὗτος	ou(=tos	n-s---fn-
Αὕτη	*au(/th	οὗτος	ou(=tos	n-s---fv-
Αὖτις	*au)=tis	αὖθις	au)=qis	d--------
Αὗται	*au(=tai	οὗτος	ou(=tos	n-p---fn-
Αὗται	*au(=tai	οὗτος	ou(=tos	n-p---fv-
Αὗταί	*au(=tai/	οὗτος	ou(=tos	n-p---fn-
Αὗταί	*au(=tai/	οὗτος	ou(=tos	n-p---fv-
Βαβυλωνίη	*babulwni/h	Βαβυλώνιος	*babulw/nios	a-s---fn-
Βαβυλωνίη	*babulwni/h	Βαβυλώνιος	*babulw/nios	a-s---fv-
Βαβυλωνίην	*babulwni/hn	Βαβυλώνιος	*babulw/nios	a-s---fa-
Βαβυλωνίης	*babulwni/hs	Βαβυλώνιος	*babulw/nios	a-s---fg-
Βαβυλωνίοισι	*babulwni/oisi	Βαβυλώνιος	*babulw/nios	a-p---md-
Βαβυλωνίοισι	*babulwni/oisi	Βαβυλώνιος	*babulw/nios	a-p---nd-
Βαβυλωνίου	*babulwni/ou	Βαβυλώνιος	*babulw/nios	a-s---mg-
Βαβυλωνίου	*babulwni/ou	Βαβυλώνιος	*babulw/nios	a-s---ng-
Βαβυλωνίους	*babulwni/ous	Βαβυλώνιος	*babulw/nios	a-p---ma-
Βαβυλωνίων	*babulwni/wn	Βαβυλώνιος	*babulw/nios	a-p---fg-
Βαβυλωνίων	*babulwni/wn	Βαβυλώνιος	*babulw/nios	a-p---mg-
Βαβυλωνίων	*babulwni/wn	Βαβυλώνιος	*babulw/nios	a-p---ng-
Βαβυλωνίῃ	*babulwni/h|	Βαβυλώνιος	*babulw/nios	a-s---fd-
Βαβυλών	*babulw/n	Βαβυλών	*babulw/n	n-s---fn-
Βαβυλών	*babulw/n	Βαβυλών	*babulw/n	n-s---fv-
Βαβυλών	*babulw/n	Βαβυλών	*babulw/n	n-s---mn-
Βαβυλών	*babulw/n	Βαβυλών	*babulw/n	n-s---mv-
Βαβυλώνιοι	*babulw/nioi	Βαβυλώνιος	*babulw/nios	a-p---mn-
Βαβυλώνιοι	*babulw/nioi	Βαβυλώνιος	*babulw/nios	a-p---mv-
Βαβυλώνιον	*babulw/nion	Βαβυλώνιος	*babulw/nios	a-s---ma-
Βαβυλώνιον	*babulw/nion	Βαβυλώνιος	*babulw/nios	a-s---nn-
Βαβυλώνιον	*babulw/nion	Βαβυλώνιος	*babulw/nios	a-s---nv-
Βαβυλώνιον	*babulw/nion	Βαβυλώνιος	*babulw/nios	a-s---na-
Βαβυλώνιος	*babulw/nios	Βαβυλώνιος	*babulw/nios	a-s---mn-
Βαβυλῶνα	*babulw=na	Βαβυλών	*babulw/n	n-s---fa-
Βαβυλῶνα	*babulw=na	Βαβυλών	*babulw/n	n-s---ma-
Βαβυλῶνι	*babulw=ni	Βαβυλών	*babulw/n	n-s---fd-
Βαβυλῶνι	*babulw=ni	Βαβυλών	*babulw/n	n-s---md-
Βαβυλῶνος	*babulw=nos	Βαβυλών	*babulw/n	n-s---fg-
Βαβυλῶνος	*babulw=nos	Βαβυλών	*babulw/n	n-s---mg-
Βαβυλῶνά	*babulw=na/	Βαβυλών	*babulw/n	n-s---fa-
Βαβυλῶνά	*babulw=na/	Βαβυλών	*babulw/n	n-s---ma-
Βαβυλῶνάς	*babulw=na/s	Βαβυλών	*babulw/n	n-p---fa-
Βαβυλῶνάς	*babulw=na/s	Βαβυλών	*babulw/n	n-p---ma-
Βαγαίου	*bagai/ou	Βαγαῖος	*bagai=os	n-s---mg-
Βαγαῖος	*bagai=os	Βαγαῖος	*bagai=os	n-s---mn-
Βακτριανῶν	*baktrianw=n	Βακτριανής	*baktrianh/s	n-p---mg-
Βακτριανῶν	*baktrianw=n	Βακτριανός	*baktriano/s	a-p---fg-
Βακτριανῶν	*baktrianw=n	Βακτριανός	*baktriano/s	a-p---mg-
Βακτριανῶν	*baktrianw=n	Βακτριανός	*baktriano/s	a-p---ng-
Βακτρίης	*baktri/hs	Βάκτριος	*ba/ktrios	a-s---fg-
Βακτρίοισι	*baktri/oisi	Βάκτριος	*ba/ktrios	a-p---md-
Βακτρίοισι	*baktri/oisi	Βάκτριος	*ba/ktrios	a-p---nd-
Βακτρίοισι	*baktri/oisi	Βακτρίον	*baktri/on	n-p---nd-
Βακτρίους	*baktri/ous	Βάκτριος	*ba/ktrios	a-p---ma-
Βακτρίων	*baktri/wn	Βάκτριος	*ba/ktrios	a-p---fg-
Βακτρίων	*baktri/wn	Βάκτριος	*ba/ktrios	a-p---mg-
Βακτρίων	*baktri/wn	Βάκτριος	*ba/ktrios	a-p---ng-
Βακτρίων	*baktri/wn	Βακτρίον	*baktri/on	n-p---ng-
Βακτρίῃ	*baktri/h|	Βάκτριος	*ba/ktrios	a-s---fd-
Βακχείῳ	*bakxei/w|	Βάκχειος	*ba/kxeios	a-s---md-
Βακχείῳ	*bakxei/w|	Βάκχειος	*ba/kxeios	a-s---md-
Βακχείῳ	*bakxei/w|	Βάκχειος	*ba/kxeios	a-s---nd-
Βακχείῳ	*bakxei/w|	Βακχείος	*bakxei/os	n-s---md-
Βακχείῳ	*bakxei/w|	Βακχεῖον	*bakxei=on	n-s---nd-
Βακχείῳ	*bakxei/w|	Βακχεῖον	*bakxei=on	n-s---nd-
Βακχείῳ	*bakxei/w|	Βακχεῖος	*bakxei=os	n-s---md-
Βακχείῳ	*bakxei/w|	Βακχεῖος	*bakxei=os	a-s---md-
Βακχείῳ	*bakxei/w|	Βακχεῖος	*bakxei=os	a-s---nd-
Βακχιαδέων	*bakxiade/wn	Βακχιάδαι	*bakxia/dai	n-p---mg-
Βακχικοῖσι	*bakxikoi=si	Βακχικός	*bakxiko/s	a-p---md-
Βακχικοῖσι	*bakxikoi=si	Βακχικός	*bakxiko/s	a-p---nd-
Βακχικοῖσι	*bakxikoi=si	βακχικός	bakxiko/s	a-p---md-
Βακχικοῖσι	*bakxikoi=si	βακχικός	bakxiko/s	a-p---nd-
Βακχιάδαι	*bakxia/dai	Βακχιάδαι	*bakxia/dai	n-p---mn-
Βακχιάδαι	*bakxia/dai	Βακχιάδαι	*bakxia/dai	n-p---mv-
Βακχιάδῃσι	*bakxia/dh|si	Βακχιάδαι	*bakxia/dai	n-p---md-
Βαρβάρων	*barba/rwn	βάρβαρος	ba/rbaros	n-p---mg-
Βαρβάρων	*barba/rwn	βάρβαρος	ba/rbaros	n-p---fg-
Βαρβάρων	*barba/rwn	βάρβαρος	ba/rbaros	n-p---ng-
Βαρβάρων	*barba/rwn	βαρβαρόομαι	barbaro/omai	v3piia---
Βαρβάρων	*barba/rwn	βαρβαρόομαι	barbaro/omai	v1siia---
Βαρβάρων	*barba/rwn	βαρβαρόω	barbaro/w	v3piia---
Βαρβάρων	*barba/rwn	βαρβαρόω	barbaro/w	v1siia---
Βαρκαίης	*barkai/hs	Βαρκαῖα	*barkai=a	n-s---fg-
Βαρκαίης	*barkai/hs	Βαρκαῖος	*barkai=os	a-s---fg-
Βαρκαίοισι	*barkai/oisi	Βαρκαῖοι	*barkai=oi	n-p---md-
Βαρκαίοισι	*barkai/oisi	Βαρκαῖος	*barkai=os	n-p---md-
Βαρκαίοισι	*barkai/oisi	Βαρκαῖος	*barkai=os	a-p---md-
Βαρκαίοισι	*barkai/oisi	Βαρκαῖος	*barkai=os	a-p---nd-
Βαρκαίους	*barkai/ous	Βαρκαῖοι	*barkai=oi	n-p---ma-
Βαρκαίους	*barkai/ous	Βαρκαῖος	*barkai=os	n-p---ma-
Βαρκαίους	*barkai/ous	Βαρκαῖος	*barkai=os	a-p---ma-
Βαρκαίων	*barkai/wn	Βαρκαῖοι	*barkai=oi	n-p---mg-
Βαρκαίων	*barkai/wn	Βαρκαῖος	*barkai=os	n-p---mg-
Βαρκαίων	*barkai/wn	Βαρκαῖος	*barkai=os	a-p---fg-
Βαρκαίων	*barkai/wn	Βαρκαῖος	*barkai=os	a-p---mg-
Βαρκαίων	*barkai/wn	Βαρκαῖος	*barkai=os	a-p---ng-
Βαρκαῖοι	*barkai=oi	Βαρκαῖος	*barkai=os	a-p---mn-
Βαρκαῖοι	*barkai=oi	Βαρκαῖος	*barkai=os	a-p---mv-
Βαρκαῖοί	*barkai=oi/	Βαρκαῖος	*barkai=os	a-p---mn-
Βαρκαῖοί	*barkai=oi/	Βαρκαῖος	*barkai=os	a-p---mv-
Βασιλεύς	*basileu/s	βασιλεύς	basileu/s	n-s---mn-
Βασιλεύων	*basileu/wn	βασιλεύω	basileu/w	v-sppamn-
Βασιλεῦ	*basileu=	βασιλεύς	basileu/s	n-s---mv-
Βασιλεῦσαι	*basileu=sai	βασιλεύω	basileu/w	v--ana---
Βασιληίδεω	*basilhi/dew	Βασιληίδης	*basilhi/dhs	n-s---mg-
Βασιληίῃ	*basilhi/h|	βασίλειος	basi/leios	a-s---fd-
Βασιληίῃ	*basilhi/h|	βασιλεία	basilei/a	n-s---fd-
Βασιλέα	*basile/a	Βασιλίς	*basili/s	n-s---fa-
Βασιλέα	*basile/a	βασιλεύς	basileu/s	n-s---ma-
Βασιλέας	*basile/as	βασιλεύς	basileu/s	n-p---ma-
Βασιλέϊ	*basile/i+	Βασιλίς	*basili/s	n-s---fd-
Βασιλέϊ	*basile/i+	βασιλεύς	basileu/s	n-s---md-
Βασσάκης	*bassa/khs	Βασσάκης	*bassa/khs	n-p---ma-
Βασσάκης	*bassa/khs	Βασσάκης	*bassa/khs	n-p---mn-
Βασσάκης	*bassa/khs	Βασσάκης	*bassa/khs	n-p---mv-
Βασσάκης	*bassa/khs	Βασσάκης	*bassa/khs	n-s---mn-
Βαττιάδαι	*battia/dai	Βαττιάδης	*battia/dhs	n-p---mn-
Βαττιάδαι	*battia/dai	Βαττιάδης	*battia/dhs	n-p---mv-
Βησσοί	*bhssoi/	Βησσοί	*bhssoi/	n-p---mn-
Βησσοί	*bhssoi/	Βησσοί	*bhssoi/	n-p---mv-
Βιθυνοί	*biqunoi/	Βιθυνοί	*biqunoi/	n-p---mn-
Βιθυνοί	*biqunoi/	Βιθυνοί	*biqunoi/	n-p---mv-
Βισαλτέων	*bisalte/wn	Βισάλτησ-πλ	*bisa/lths-pl	n-p---mg-
Βισαλτίη	*bisalti/h	Βισαλτία	*bisalti/a	n-s---fn-
Βισαλτίη	*bisalti/h	Βισαλτία	*bisalti/a	n-s---fv-
Βισαλτίη	*bisalti/h	Βισαλτίη	*bisalti/h	n-s---fn-
Βισαλτίη	*bisalti/h	Βισαλτίη	*bisalti/h	n-s---fv-
Βιστονίδα	*bistoni/da	Βιστονίς	*bistoni/s	n-s---fa-
Βισάλτῃ	*bisa/lth|	Βισάλτης	*bisa/lths	n-s---md-
Βισάνθην	*bisa/nqhn	Βισάνθη	*bisa/nqh	n-s---fa-
Βοηθησάντων	*bohqhsa/ntwn	βοηθέω	bohqe/w	v-papamg-
Βοηθησάντων	*bohqhsa/ntwn	βοηθέω	bohqe/w	v-papang-
Βοηθησάντων	*bohqhsa/ntwn	βοηθέω	bohqe/w	v3pama---
Βοηθέειν	*bohqe/ein	βοηθέω	bohqe/w	v--pna---
Βοιβηίδα	*boibhi/da	Βοιβηίς	*boibhi/s	n-s---fa-
Βοιωτοί	*boiwtoi/	Βοιωτός	*boiwto/s	n-p---mn-
Βοιωτοί	*boiwtoi/	Βοιωτός	*boiwto/s	n-p---mv-
Βοιωτούς	*boiwtou/s	Βοιωτός	*boiwto/s	n-p---ma-
Βοιωτοῖσι	*boiwtoi=si	Βοιωτός	*boiwto/s	n-p---md-
Βοιωτίας	*boiwti/as	Βοιώτιος	*boiw/tios	a-p---fa-
Βοιωτίας	*boiwti/as	Βοιώτιος	*boiw/tios	a-s---fg-
Βοιωτίας	*boiwti/as	Βοιωτία	*boiwti/a	n-p---fa-
Βοιωτίας	*boiwti/as	Βοιωτία	*boiwti/a	n-s---fg-
Βοιωτίη	*boiwti/h	Βοιώτιος	*boiw/tios	a-s---fn-
Βοιωτίη	*boiwti/h	Βοιώτιος	*boiw/tios	a-s---fv-
Βοιωτίη	*boiwti/h	Βοιωτία	*boiwti/a	n-s---fn-
Βοιωτίη	*boiwti/h	Βοιωτία	*boiwti/a	n-s---fv-
Βοιωτίην	*boiwti/hn	Βοιώτιος	*boiw/tios	a-s---fa-
Βοιωτίην	*boiwti/hn	Βοιωτία	*boiwti/a	n-s---fa-
Βοιωτίης	*boiwti/hs	Βοιώτιος	*boiw/tios	a-s---fg-
Βοιωτίης	*boiwti/hs	Βοιωτία	*boiwti/a	n-s---fg-
Βοιωτίῃ	*boiwti/h|	Βοιώτιος	*boiw/tios	a-s---fd-
Βοιωτίῃ	*boiwti/h|	Βοιωτία	*boiwti/a	n-s---fd-
Βοιωτίῃσι	*boiwti/h|si	Βοιώτιος	*boiw/tios	a-p---fd-
Βοιωτίῃσι	*boiwti/h|si	Βοιωτία	*boiwti/a	n-p---fd-
Βοιωτῶν	*boiwtw=n	Βοιωτός	*boiwto/s	n-p---mg-
Βορυσθενεϊτέων	*borusqenei+te/wn	Βορυσθενείτης	*borusqenei/ths	n-p---mg-
Βορυσθενεϊτέων	*borusqenei+te/wn	Βορυσθενείτης	*borusqenei/ths	n-p---mg-
Βορυσθενεΐτας	*borusqenei+/tas	Βορυσθενείτης	*borusqenei/ths	n-p---ma-
Βορυσθενεΐτας	*borusqenei+/tas	Βορυσθενείτης	*borusqenei/ths	n-s---mn-
Βορυσθενεΐτας	*borusqenei+/tas	Βορυσθενείτης	*borusqenei/ths	n-p---ma-
Βορυσθενεΐτας	*borusqenei+/tas	Βορυσθενείτης	*borusqenei/ths	n-s---mn-
Βορυσθενεΐτης	*borusqenei+/ths	Βορυσθενείτης	*borusqenei/ths	n-s---mn-
Βορυσθενεΐτης	*borusqenei+/ths	Βορυσθενείτης	*borusqenei/ths	n-s---mn-
Βορυσθενεῗται	*borusqenei+=tai	Βορυσθενείτης	*borusqenei/ths	n-p---mn-
Βορυσθενεῗται	*borusqenei+=tai	Βορυσθενείτης	*borusqenei/ths	n-p---mv-
Βορυσθένεα	*borusqe/nea	Βορυσθένης	*borusqe/nhs	n-s---ma-
Βορυσθένεος	*borusqe/neos	Βορυσθένης	*borusqe/nhs	n-s---mg-
Βορυσθένεϊ	*borusqe/nei+	Βορυσθένης	*borusqe/nhs	n-d---mn-
Βορυσθένεϊ	*borusqe/nei+	Βορυσθένης	*borusqe/nhs	n-d---mv-
Βορυσθένεϊ	*borusqe/nei+	Βορυσθένης	*borusqe/nhs	n-d---ma-
Βορυσθένεϊ	*borusqe/nei+	Βορυσθένης	*borusqe/nhs	n-s---md-
Βορυσθένεϊ	*borusqe/nei+	Βορυσθένης	*borusqe/nhs	n-s---md-
Βορυσθένεός	*borusqe/neo/s	Βορυσθένης	*borusqe/nhs	n-s---mg-
Βορυσθένης	*borusqe/nhs	Βορυσθένης	*borusqe/nhs	n-p---ma-
Βορυσθένης	*borusqe/nhs	Βορυσθένης	*borusqe/nhs	n-p---mn-
Βορυσθένης	*borusqe/nhs	Βορυσθένης	*borusqe/nhs	n-p---mv-
Βορυσθένης	*borusqe/nhs	Βορυσθένης	*borusqe/nhs	n-s---mn-
Βορέην	*bore/hn	Βορέας	*bore/as	n-s---ma-
Βορέην	*bore/hn	Βορέας	*bore/as	n-s---ma-
Βορέην	*bore/hn	Βορέας	*bore/as	n-s---ma-
Βορέην	*bore/hn	Βορέης	*bore/hs	n-s---ma-
Βορέης	*bore/hs	Βορέας	*bore/as	n-s---mn-
Βορέης	*bore/hs	Βορέας	*bore/as	n-s---mn-
Βορέης	*bore/hs	Βορέας	*bore/as	n-s---mn-
Βορέης	*bore/hs	Βορέης	*bore/hs	n-s---mn-
Βορέω	*bore/w	Βορέας	*bore/as	n-s---mg-
Βορέω	*bore/w	Βορέας	*bore/as	n-s---mg-
Βορέω	*bore/w	Βορέας	*bore/as	n-s---mg-
Βορέω	*bore/w	Βορέης	*bore/hs	n-s---mg-
Βορέω	*bore/w	βοράω	bora/w	v1spsa---
Βορέω	*bore/w	βοράω	bora/w	v1spia---
Βοσπόρου	*bospo/rou	Βόσπορος	*bo/sporos	n-s---mg-
Βοσπόρου	*bospo/rou	βόσπορος	bo/sporos	n-s---mg-
Βοττιαιίδα	*bottiaii/da	Βοττιαιίς	*bottiaii/s	n-s---fa-
Βοττιαῖοι	*bottiai=oi	Βοττιαῖος	*bottiai=os	a-p---mn-
Βοττιαῖοι	*bottiai=oi	Βοττιαῖος	*bottiai=os	a-p---mv-
Βουβαστίτης	*boubasti/ths	Βουβαστίτης	*boubasti/ths	n-s---mn-
Βουβάρης	*bouba/rhs	Βουβάρας	*bouba/ras	n-p---ma-
Βουβάρης	*bouba/rhs	Βουβάρας	*bouba/ras	n-p---mn-
Βουβάρης	*bouba/rhs	Βουβάρας	*bouba/ras	n-p---mv-
Βουβάρης	*bouba/rhs	Βουβάρας	*bouba/ras	n-s---mn-
Βουδίνοισι	*boudi/noisi	Βουδῖνοι	*boudi=noi	n-p---md-
Βουδίνων	*boudi/nwn	Βουδῖνοι	*boudi=noi	n-p---mg-
Βουκολικόν	*boukoliko/n	βουκολικός	boukoliko/s	a-s---ma-
Βουκολικόν	*boukoliko/n	βουκολικός	boukoliko/s	a-s---nn-
Βουκολικόν	*boukoliko/n	βουκολικός	boukoliko/s	a-s---nv-
Βουκολικόν	*boukoliko/n	βουκολικός	boukoliko/s	a-s---na-
Βουλευομένοισι	*bouleuome/noisi	βουλεύω	bouleu/w	v-pppemd-
Βουλευομένοισι	*bouleuome/noisi	βουλεύω	bouleu/w	v-pppend-
Βουλευομένων	*bouleuome/nwn	βουλεύω	bouleu/w	v-pppefg-
Βουλευομένων	*bouleuome/nwn	βουλεύω	bouleu/w	v-pppemg-
Βουλευομένων	*bouleuome/nwn	βουλεύω	bouleu/w	v-pppeng-
Βουλευομένῳ	*bouleuome/nw|	βουλεύω	bouleu/w	v-sppemd-
Βουλευομένῳ	*bouleuome/nw|	βουλεύω	bouleu/w	v-sppend-
Βουλομένου	*boulome/nou	βούλομαι	bou/lomai	v-sppemg-
Βουλομένου	*boulome/nou	βούλομαι	bou/lomai	v-sppeng-
Βουλόμενον	*boulo/menon	βούλομαι	bou/lomai	v-sppema-
Βουλόμενον	*boulo/menon	βούλομαι	bou/lomai	v-sppenn-
Βουλόμενον	*boulo/menon	βούλομαι	bou/lomai	v-sppenv-
Βουλόμενον	*boulo/menon	βούλομαι	bou/lomai	v-sppena-
Βουσιρίτης	*bousiri/ths	Βουσιρίτης	*bousiri/ths	n-s---mn-
Βουσιρίτης	*bousiri/ths	Βουσιρίτης	*bousiri/ths	n-s---mn-
Βουτακίδεω	*boutaki/dew	Βουτακίδης	*boutaki/dhs	n-s---mg-
Βουτοῖ	*boutoi=	Βουτώ	*boutw/	n-s---fd-
Βουτοῦν	*boutou=n	Βουτώ	*boutw/	n-s---fa-
Βουτοῦς	*boutou=s	Βουτώ	*boutw/	n-p---fn-
Βουτοῦς	*boutou=s	Βουτώ	*boutw/	n-p---fv-
Βουτοῦς	*boutou=s	Βουτώ	*boutw/	n-s---fg-
Βουτώ	*boutw/	Βουτώ	*boutw/	n-s---fn-
Βούβαστιν	*bou/bastin	Βούβαστις	*bou/bastis	n-s---fa-
Βούβαστις	*bou/bastis	Βούβαστις	*bou/bastis	n-s---fn-
Βούδιοι	*bou/dioi	Βούδιοι	*bou/dioi	n-p---mn-
Βούδιοι	*bou/dioi	Βούδιοι	*bou/dioi	n-p---mv-
Βούλιος	*bou/lios	Βούλις	*bou/lis	n-s---fg-
Βούλιος	*bou/lios	βούλιος	bou/lios	n-s---mn-
Βούλιος	*bou/lios	βούλιος	bou/lios	n-s---fn-
Βούσιριν	*bou/sirin	Βούσιρις	*bou/siris	n-s---fa-
Βοῦλις	*bou=lis	Βούλις	*bou/lis	n-s---fn-
Βοῦλις	*bou=lis	Βούλις	*bou/lis	n-s---fn-
Βοῦρα	*bou=ra	Βοῦρα	*bou=ra	n-s---fn-
Βοῦρα	*bou=ra	Βοῦρα	*bou=ra	n-s---fv-
Βοῦσαι	*bou=sai	Βοῦσαι	*bou=sai	n-p---mn-
Βοῦσαι	*bou=sai	Βοῦσαι	*bou=sai	n-p---mv-
Βοῶν	*bow=n	βόα	bo/a	n-p---fg-
Βοῶν	*bow=n	βόειος	bo/eios	a-p---fg-
Βοῶν	*bow=n	βόειος	bo/eios	a-p---mg-
Βοῶν	*bow=n	βόειος	bo/eios	a-p---ng-
Βοῶν	*bow=n	βοάω	boa/w	v-sppamv-
Βοῶν	*bow=n	βοάω	boa/w	v-sppann-
Βοῶν	*bow=n	βοάω	boa/w	v-sppanv-
Βοῶν	*bow=n	βοάω	boa/w	v-sppana-
Βοῶν	*bow=n	βοάω	boa/w	v-sppamn-
Βοῶν	*bow=n	βοάω	boa/w	v-sppamn-
Βοῶν	*bow=n	βοή	boh/	n-p---fg-
Βοῶν	*bow=n	βοόω	boo/w	v-sppamv-
Βοῶν	*bow=n	βοόω	boo/w	v-sppann-
Βοῶν	*bow=n	βοόω	boo/w	v-sppanv-
Βοῶν	*bow=n	βοόω	boo/w	v-sppana-
Βοῶν	*bow=n	βοόω	boo/w	v-sppamn-
Βοῶν	*bow=n	βοόω	boo/w	v--pna---
Βοῶν	*bow=n	βοῦς	bou=s	n-p---mg-
Βοῶν	*bow=n	βοῦς	bou=s	n-p---fg-
Βραγχίδας	*bragxi/das	Βράγχιδαι	*bra/gxidai	n-p---ma-
Βραγχίδας	*bragxi/das	Βραγχίδαι	*bragxi/dai	n-p---ma-
Βραγχίδῃσι	*bragxi/dh|si	Βράγχιδαι	*bra/gxidai	n-p---md-
Βραγχίδῃσι	*bragxi/dh|si	Βραγχίδαι	*bragxi/dai	n-p---md-
Βραυρῶνι	*braurw=ni	Βραυρών	*braurw/n	n-s---md-
Βραυρῶνος	*braurw=nos	Βραυρών	*braurw/n	n-s---mg-
Βρεντεσίου	*brentesi/ou	Βρεντέσιον	*brente/sion	n-s---ng-
Βρονταί	*brontai/	βροντή	bronth/	n-p---fn-
Βρονταί	*brontai/	βροντή	bronth/	n-p---fv-
Βρίγες	*bri/ges	Βρίγης	*bri/ghs	n-s---mv-
Βρόγγον	*bro/ggon	Βρόγγος	*bro/ggos	n-s---ma-
Βρόγγος	*bro/ggos	Βρόγγος	*bro/ggos	n-s---mn-
Βρύγοι	*bru/goi	Βρύγοι	*bru/goi	n-p---mn-
Βρύγοι	*bru/goi	Βρύγοι	*bru/goi	n-p---mv-
Βρύγους	*bru/gous	Βρύγοι	*bru/goi	n-p---ma-
Βυβασσίης	*bubassi/hs	Βυβασσίη	*bubassi/h	n-s---fg-
Βυζαντίου	*buzanti/ou	Βυζάντιος	*buza/ntios	a-s---mg-
Βυζαντίου	*buzanti/ou	Βυζάντιος	*buza/ntios	a-s---ng-
Βυζαντίου	*buzanti/ou	Βυζάντιος	*buza/ntios	n-s---ng-
Βυζαντίους	*buzanti/ous	Βυζάντιος	*buza/ntios	a-p---ma-
Βυζαντίων	*buzanti/wn	Βυζάντιος	*buza/ntios	a-p---fg-
Βυζαντίων	*buzanti/wn	Βυζάντιος	*buza/ntios	a-p---mg-
Βυζαντίων	*buzanti/wn	Βυζάντιος	*buza/ntios	a-p---ng-
Βυζαντίων	*buzanti/wn	Βυζάντιος	*buza/ntios	n-p---ng-
Βυζαντίῳ	*buzanti/w|	Βυζάντιος	*buza/ntios	a-s---md-
Βυζαντίῳ	*buzanti/w|	Βυζάντιος	*buza/ntios	a-s---nd-
Βυζαντίῳ	*buzanti/w|	Βυζάντιος	*buza/ntios	n-s---nd-
Βυζάντιοι	*buza/ntioi	Βυζάντιος	*buza/ntios	a-p---mn-
Βυζάντιοι	*buza/ntioi	Βυζάντιος	*buza/ntios	a-p---mv-
Βυζάντιον	*buza/ntion	Βυζάντιος	*buza/ntios	a-s---ma-
Βυζάντιον	*buza/ntion	Βυζάντιος	*buza/ntios	a-s---nn-
Βυζάντιον	*buza/ntion	Βυζάντιος	*buza/ntios	a-s---nv-
Βυζάντιον	*buza/ntion	Βυζάντιος	*buza/ntios	a-s---na-
Βυζάντιον	*buza/ntion	Βυζάντιος	*buza/ntios	n-s---nn-
Βυζάντιον	*buza/ntion	Βυζάντιος	*buza/ntios	n-s---nv-
Βυζάντιον	*buza/ntion	Βυζάντιος	*buza/ntios	n-s---na-
Βυζάντιος	*buza/ntios	Βυζάντιος	*buza/ntios	a-s---mn-
Βυζάντιόν	*buza/ntio/n	Βυζάντιος	*buza/ntios	a-s---ma-
Βυζάντιόν	*buza/ntio/n	Βυζάντιος	*buza/ntios	a-s---nn-
Βυζάντιόν	*buza/ntio/n	Βυζάντιος	*buza/ntios	a-s---nv-
Βυζάντιόν	*buza/ntio/n	Βυζάντιος	*buza/ntios	a-s---na-
Βυζάντιόν	*buza/ntio/n	Βυζάντιος	*buza/ntios	n-s---nn-
